Position,Track Name,Artist,Streams,date,region,spotify_id
62,lovely (with Khalid),Billie Eilish,2647313,2019-07-26--2019-08-02,us,0u2P5u6lvoDfwTYjAADbn4
63,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,2641092,2019-07-26--2019-08-02,us,4wuCQX7JvAZLlrcmH4AeZF
64,Better,Khalid,2612503,2019-07-26--2019-08-02,us,6zeeWid2sgw4lap2jV61PZ
65,I.F.L.Y.,Bazzi,2605868,2019-07-26--2019-08-02,us,4R9ATNRRl1uth17i5qDCc0
66,Leave Me Alone,NF,2598960,2019-07-26--2019-08-02,us,3EtyEzMpfKSaoVhPunvbRV
67,Single Again,Big Sean,2590134,2019-07-26--2019-08-02,us,7IP0lO9tHfNwBWZ9X6TJ84
68,Eastside (with Halsey & Khalid),benny blanco,2569683,2019-07-26--2019-08-02,us,7FGq80cy8juXBCD2nrqdWU
69,Lucid Dreams,Juice WRLD,2562338,2019-07-26--2019-08-02,us,285pBltuF7vW8TeWk8hdRR
70,Envy Me,Calboy,2558779,2019-07-26--2019-08-02,us,7rvyVWja33WG9R97oeJAjx
71,i love you,Billie Eilish,2544713,2019-07-26--2019-08-02,us,6CcJMwBtXByIz4zQLzFkKc
72,My Type,Saweetie,2517286,2019-07-26--2019-08-02,us,5KBARWIxeMGkvUax9VtVC9
73,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,2512878,2019-07-26--2019-08-02,us,6woeVu3fVMflqen1t4N6pg
74,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,2504585,2019-07-26--2019-08-02,us,2gTdDMpNxIRFSiu7HutMCg
75,Happier,Marshmello,2488322,2019-07-26--2019-08-02,us,2dpaYNEQHiRxtZbfNsse99
76,SICKO MODE,Travis Scott,2481685,2019-07-26--2019-08-02,us,2xLMifQCjDGFmkHkpNLD9h
77,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,2478738,2019-07-26--2019-08-02,us,7ILEWkpfdK6AjH2D7jppWk
78,Paradise,Bazzi,2436535,2019-07-26--2019-08-02,us,7njKgVl3AnLflRad38o7AG
79,Slide Around,Chance the Rapper,2413581,2019-07-26--2019-08-02,us,0QBRshHeQLEThdj2TqxM9n
80,bury a friend,Billie Eilish,2386814,2019-07-26--2019-08-02,us,4SSnFejRGlZikf02HLewEF
81,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2374241,2019-07-26--2019-08-02,us,4vUmTMuQqjdnvlZmAH61Qk
82,Ballin Flossin,Chance the Rapper,2371756,2019-07-26--2019-08-02,us,4pnIUqhf1AQMFrJPd4BbrT
83,Post Malone (feat. RANI),Sam Feldt,2364131,2019-07-26--2019-08-02,us,0qc4QlcCxVTGyShurEv1UU
84,Otro Trago - Remix,Sech,2360147,2019-07-26--2019-08-02,us,4bTZeO72FwMa6wKOiqoynL
85,On A Roll,Ashley O,2357961,2019-07-26--2019-08-02,us,56JyMaElW79S7TDWh1Zw1m
86,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,2354056,2019-07-26--2019-08-02,us,5WnfnSpuNEGXyEt78PBA6d
87,Robbery,Juice WRLD,2353237,2019-07-26--2019-08-02,us,6Hj9jySrnFppAI0sEMCZpJ
88,Better Now,Post Malone,2344337,2019-07-26--2019-08-02,us,7dt6x5M1jzdTEt8oCbisTK
89,rockstar (feat. 21 Savage),Post Malone,2338097,2019-07-26--2019-08-02,us,0e7ipj03S05BNilyu5bRzt
90,The Bones,Maren Morris,2329231,2019-07-26--2019-08-02,us,3npzogdOEiVsieXmmhBepL
91,Higher Love,Kygo,2313160,2019-07-26--2019-08-02,us,6oJ6le65B3SEqPwMRNXWjY
92,The Search,NF,2299988,2019-07-26--2019-08-02,us,3oLe5ZILASG8vU5dxIMfLY
93,Mac 10,Trippie Redd,2295142,2019-07-26--2019-08-02,us,4e34Qq2lkp92egwgjacVcT
94,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,2255412,2019-07-26--2019-08-02,us,40OMBMYRk5IQL6xCzGM0JA
95,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,2248569,2019-07-26--2019-08-02,us,6osaMSJh9NguagEDQcZaKx
96,Cash Shit (feat. DaBaby),Megan Thee Stallion,2224733,2019-07-26--2019-08-02,us,2rMAtCaTj16NptyVfEIeAC
97,Juice,Lizzo,2222454,2019-07-26--2019-08-02,us,0k664IuFwVP557Gnx7RhIl
98,LA CANCIÓN,J Balvin,2207331,2019-07-26--2019-08-02,us,0fea68AdmYNygeTGI4RC18
99,Uno,Ambjaay,2200513,2019-07-26--2019-08-02,us,3AEgic4yp82NxMWUjHtxnO
100,Soltera - Remix,Lunay,2195018,2019-07-26--2019-08-02,us,1c0hsvHLELX6y8qymnpLKL
101,Baby Sitter (feat. Offset),DaBaby,2187374,2019-07-26--2019-08-02,us,7f1zjZG77S891Uv4O68yfk
102,Clout (feat. Cardi B),Offset,2178091,2019-07-26--2019-08-02,us,59ywHNwwchG4nZJMLyxSzd
103,When I Grow Up,NF,2170269,2019-07-26--2019-08-02,us,5rLyYxZNzca00ENADO9m54
104,I Got You (Always and Forever),Chance the Rapper,2164611,2019-07-26--2019-08-02,us,333OkWOgbV6C8I5wRLfuSx
105,Speechless,Dan + Shay,2164366,2019-07-26--2019-08-02,us,3GJ4hzg4lrGwU51Y3VARbF
106,Without Me,Halsey,2160443,2019-07-26--2019-08-02,us,5p7ujcrUXASCNwRaWNHR1C
107,Look Back at It,A Boogie Wit da Hoodie,2158546,2019-07-26--2019-08-02,us,3Ol2xnObFdKV9pmRD2t9x8
108,Daddy (feat. Rich The Kid),Blueface,2109425,2019-07-26--2019-08-02,us,6XkLPzkKzPhpr3hrvl1TUq
109,a lot,21 Savage,2093847,2019-07-26--2019-08-02,us,2t8yVaLvJ0RenpXUIAC52d
110,SAD!,XXXTENTACION,2090224,2019-07-26--2019-08-02,us,3ee8Jmje8o58CHK66QrVC2
111,Beautiful Crazy,Luke Combs,2084374,2019-07-26--2019-08-02,us,2rxQMGVafnNaRaXlRMWPde
112,Whiskey Glasses,Morgan Wallen,2076526,2019-07-26--2019-08-02,us,6foY66mWZN0pSRjZ408c00
113,Roo,Chance the Rapper,2073486,2019-07-26--2019-08-02,us,5LWprrbySabBAMm0aE447a
114,Dancing With A Stranger (with Normani),Sam Smith,2058274,2019-07-26--2019-08-02,us,6Qs4SXO9dwPj5GKvVOv8Ki
115,gone girl,iann dior,2057012,2019-07-26--2019-08-02,us,6G0FACzGN80Dj2v4ass5rq
116,"thank u, next",Ariana Grande,2039021,2019-07-26--2019-08-02,us,3e9HZxeyfWwjeyPAMmWSSQ
117,Big Fish,Chance the Rapper,2027613,2019-07-26--2019-08-02,us,1CHhAINmT48RpXE5owAo3Q
118,"break up with your girlfriend, i'm bored",Ariana Grande,2012300,2019-07-26--2019-08-02,us,4kV4N9D1iKVxx1KLvtTpjS
119,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2009583,2019-07-26--2019-08-02,us,4MsUsFfWseB9M2plGJyuIw
120,SLOW DANCING IN THE DARK,Joji,1982281,2019-07-26--2019-08-02,us,0rKtyWc8bvkriBthvHKY8d
121,The Big Day,Chance the Rapper,1978376,2019-07-26--2019-08-02,us,0XPpkGBVE0QIOGSvW1nMEz
122,Goin Baby,DaBaby,1974093,2019-07-26--2019-08-02,us,3WyRgi8CzQnhzO0xw79tTS
123,Easier,5 Seconds of Summer,1958371,2019-07-26--2019-08-02,us,4tNXntkAzQ5A2dfYRYGIIQ
124,God's Country,Blake Shelton,1948530,2019-07-26--2019-08-02,us,1dyxS3YzBbL0t8rEVwVQ1K
125,Act Up,City Girls,1942619,2019-07-26--2019-08-02,us,3A2yGHWIzmGEIolwonU69h
126,Beer Never Broke My Heart,Luke Combs,1937749,2019-07-26--2019-08-02,us,7nfmK6oHPDlAd68A11d7AN
127,I Fall Apart,Post Malone,1926251,2019-07-26--2019-08-02,us,75ZvA4QfFiZvzhj2xkaWAh
128,La La Land (feat. YG),Bryce Vine,1917785,2019-07-26--2019-08-02,us,4cEONREpY8NQJMuGQP95Kl
129,Worth It,YK Osiris,1912763,2019-07-26--2019-08-02,us,4XiGKQqbmnMVxDzUj6j3f2
130,Broke As Fuck,YBN Cordae,1911133,2019-07-26--2019-08-02,us,1faIb3PPSzEifCHUOJ691R
131,High Hopes,Panic! At The Disco,1906363,2019-07-26--2019-08-02,us,1rqqCSm0Qe4I9rUvWncaom
132,wish you were gay,Billie Eilish,1905598,2019-07-26--2019-08-02,us,3Fj47GNK2kUF0uaEDgXLaD
133,Nonstop,Drake,1902756,2019-07-26--2019-08-02,us,0TlLq3lA83rQOYtrqBqSct
134,ZEZE (feat. Travis Scott & Offset),Kodak Black,1900821,2019-07-26--2019-08-02,us,0FZ4Dmg8jJJAPJnvBIzD9z
135,Shallow,Lady Gaga,1884810,2019-07-26--2019-08-02,us,2VxeLyX666F8uXCJ0dZF8B
136,Saturday Nights,Khalid,1880914,2019-07-26--2019-08-02,us,5kfNriitmkNE8mUbZ7gbq8
137,Change,NF,1875779,2019-07-26--2019-08-02,us,4cBlIM5AjnQ74f52Dv7T5K
138,Let's Go On The Run,Chance the Rapper,1875315,2019-07-26--2019-08-02,us,4LvRT9c5IKxC8GHVPAAaHb
139,Shotta Flow,NLE Choppa,1865378,2019-07-26--2019-08-02,us,4dAMdQ6g4kGmnc1MDHsg77
140,QUE PRETENDES,J Balvin,1857194,2019-07-26--2019-08-02,us,25ZAibhr3bdlMCLmubZDVt
141,Bohemian Rhapsody - 2011 Mix,Queen,1854919,2019-07-26--2019-08-02,us,4u7EnebtmKWzUH433cf5Qv
142,Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville,1851232,2019-07-26--2019-08-02,us,6MF4tRr5lU8qok8IKaFOBE
143,Moonlight,XXXTENTACION,1838589,2019-07-26--2019-08-02,us,0JP9xo3adEtGSdUEISiszL
144,BROWN SKIN GIRL,Blue Ivy,1831621,2019-07-26--2019-08-02,us,0B3FovCVaGKS5w1FTidEUP
145,Homicide (feat. Eminem),Logic,1813219,2019-07-26--2019-08-02,us,7M2tXmeS15NAzEn7ABFeBg
146,Jocelyn Flores,XXXTENTACION,1807055,2019-07-26--2019-08-02,us,7m9OqQk4RVRkw9JJdeAw96
147,Youngblood,5 Seconds of Summer,1804050,2019-07-26--2019-08-02,us,2iUXsYOEPhVqEBwsqP70rE
148,I Like It,Cardi B,1803238,2019-07-26--2019-08-02,us,58q2HKrzhC3ozto2nDdN4z
149,Con Calma,Daddy Yankee,1787690,2019-07-26--2019-08-02,us,5w9c2J52mkdntKOmRLeM2m
150,"Hey Look Ma, I Made It",Panic! At The Disco,1783672,2019-07-26--2019-08-02,us,22oEJW6r2rMb9z4IntfyEa
151,Tequila,Dan + Shay,1782998,2019-07-26--2019-08-02,us,42fw0rxRO2xbesF6mJfd4Y
152,No Me Conoce - Remix,Jhay Cortez,1775478,2019-07-26--2019-08-02,us,4R8BJggjosTswLxtkw8V7P
153,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1773868,2019-07-26--2019-08-02,us,4e4fqjx0Izh4svvTef1z7e
154,Only Human,Jonas Brothers,1766445,2019-07-26--2019-08-02,us,0DiDStADDVh3SvAsoJAFMk
155,Overtime,Big Sean,1766240,2019-07-26--2019-08-02,us,2IoVnTEyj8NdFBpWoEFrMZ
156,My Stress,NF,1762704,2019-07-26--2019-08-02,us,0aQA9DP54h37OevE7hRc2a
157,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,1759544,2019-07-26--2019-08-02,us,36J0iaPDGbYGsHvYpaYs3k
158,Taste (feat. Offset),Tyga,1750926,2019-07-26--2019-08-02,us,2toVe5hfuIi97ytDPDbQFt
159,Faucet Failure,Ski Mask The Slump God,1747521,2019-07-26--2019-08-02,us,1ThmUihH9dF8EV08ku5AXN
160,Young Dumb & Broke,Khalid,1735984,2019-07-26--2019-08-02,us,5Z3GHaZ6ec9bsiI5BenrbY
161,Psycho (feat. Ty Dolla $ign),Post Malone,1731644,2019-07-26--2019-08-02,us,3swc6WTsr7rl9DqQKQA55C
162,All Girls Are The Same,Juice WRLD,1721615,2019-07-26--2019-08-02,us,4VXIryQMWpIdGgYR4TrjT1
163,Knockin' Boots,Luke Bryan,1718133,2019-07-26--2019-08-02,us,6ERR6e7h6wCqGoz1TjiUJb
164,ocean eyes,Billie Eilish,1717946,2019-07-26--2019-08-02,us,2uIX8YMNjGMD7441kqyyNU
165,Bitchuary,Shordie Shordie,1715724,2019-07-26--2019-08-02,us,4dV3okcjbQwTcg4ObIGr4N
166,Yes Indeed,Lil Baby,1708891,2019-07-26--2019-08-02,us,6vN77lE9LK6HP2DewaN6HZ
167,comethru,Jeremy Zucker,1704505,2019-07-26--2019-08-02,us,18uwL0vNUanqZH0ro2QcOP
168,you should see me in a crown,Billie Eilish,1704085,2019-07-26--2019-08-02,us,3XF5xLJHOQQRbWya6hBp7d
169,MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,1693537,2019-07-26--2019-08-02,us,7oqftogUN82Q7VNy2TmTJW
170,Congratulations,Post Malone,1689969,2019-07-26--2019-08-02,us,3a1lNhkSLSkpJE4MSHpDu9
171,Noticed,Lil Mosey,1668868,2019-07-26--2019-08-02,us,7zLYKWcXnYeHHWidalz7rj
172,Only,NF,1664742,2019-07-26--2019-08-02,us,5lehoWkVPujeOAwb8BO0uK
173,I Like Me Better,Lauv,1663730,2019-07-26--2019-08-02,us,2P91MQbaiQOfbiz9VqhqKQ
174,I,Lil Skies,1660151,2019-07-26--2019-08-02,us,4ZT9FnbFu1PaBfV3itxiqT
175,Feeling,Juice WRLD,1655370,2019-07-26--2019-08-02,us,2Jh3UqxnHJMyzMzku4uOtE
176,Leave Me Alone,Flipp Dinero,1655208,2019-07-26--2019-08-02,us,14mHfNsSHN0FbLftyjrV9g
177,Out The Mud,Lil Baby,1641538,2019-07-26--2019-08-02,us,2wZjsbwmWfNVslgV5afl1L
178,XO Tour Llif3,Lil Uzi Vert,1636083,2019-07-26--2019-08-02,us,7GX5flRQZVHRAGd6B4TmDO
179,Shotta Flow 3,NLE Choppa,1630222,2019-07-26--2019-08-02,us,0OsYwz3SCLD98IvWfdLeRQ
180,Fuck Love (feat. Trippie Redd),XXXTENTACION,1627120,2019-07-26--2019-08-02,us,7AQim7LbvFVZJE3O8TYgf2
181,Get A Bag,Chance the Rapper,1623674,2019-07-26--2019-08-02,us,3NEjuId3qYDT482ykUBbeI
182,Sweet but Psycho,Ava Max,1615874,2019-07-26--2019-08-02,us,25sgk305KZfyuqVBQIahim
183,5 Year Plan,Chance the Rapper,1612081,2019-07-26--2019-08-02,us,2Jv5zlZ7iCZP7K1j26izha
184,Mo Bamba,Sheck Wes,1610700,2019-07-26--2019-08-02,us,1xzBco0xcoJEDXktl7Jxrr
185,idontwannabeyouanymore,Billie Eilish,1610397,2019-07-26--2019-08-02,us,40T5GIqQ1CegGm2PTEl8Bu
186,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,1606739,2019-07-26--2019-08-02,us,0AtP8EkGPn6SwxKDaUuXec
187,Mixed Personalities (feat. Kanye West),YNW Melly,1605596,2019-07-26--2019-08-02,us,6vWEAOUSxohKxhp0K1BsxL
188,Nate,NF,1602835,2019-07-26--2019-08-02,us,1SDtZ69uALD5zW8k9S8hTf
189,i'm so tired...,Lauv,1601758,2019-07-26--2019-08-02,us,7COXchtUOMd6uIT6HvmRaI
190,Returns,NF,1589947,2019-07-26--2019-08-02,us,2uEuo87JC9tc1dzmPUtOxj
191,God's Plan,Drake,1586032,2019-07-26--2019-08-02,us,6DCZcSspjsKoFjzjrWoCdn
192,Armed And Dangerous,Juice WRLD,1572355,2019-07-26--2019-08-02,us,5wujBwqG7INdStqGd4tRMX
193,Rescue Me,OneRepublic,1571752,2019-07-26--2019-08-02,us,0mjAU3yKR1QnXnHtjGJqTM
194,Sun Come Down,Chance the Rapper,1562129,2019-07-26--2019-08-02,us,6MHwMfBCNVCE49tBAVWNJK
195,Ric Flair Drip (& Metro Boomin),Offset,1560843,2019-07-26--2019-08-02,us,7sO5G9EABYOXQKNPNiE9NR
196,Location,Khalid,1552270,2019-07-26--2019-08-02,us,152lZdxL1OR0ZMW6KquMif
197,goosebumps,Travis Scott,1549457,2019-07-26--2019-08-02,us,6gBFPUFcJLzWGx4lenP6h2
198,Rumor,Lee Brice,1542972,2019-07-26--2019-08-02,us,56eGOeSsqdg3FLxdo83TwV
199,Be Alright,Dean Lewis,1539761,2019-07-26--2019-08-02,us,5qrSlOut2rNAWv3ubArkNy
200,Wake Up in the Sky,Gucci Mane,1539429,2019-07-26--2019-08-02,us,2G1tXoGBaEMJ7FKGnkf6ud
1,Ransom,Lil Tecca,12432125,2019-08-02--2019-08-09,us,1kBbgxAUc4HQv7cgIayIDH
2,boyfriend (with Social House),Ariana Grande,11385703,2019-08-02--2019-08-09,us,0Ryd8975WihbObpp5cPW1t
3,Señorita,Shawn Mendes,9089472,2019-08-02--2019-08-09,us,6v3KW9xbzN5yKLt9YKDYA2
4,Truth Hurts,Lizzo,8531874,2019-08-02--2019-08-09,us,5qmq61DAAOUaW8AUo8xKhh
5,Goodbyes (Feat. Young Thug),Post Malone,8313960,2019-08-02--2019-08-09,us,6vBdBCoOhKHiYDDOcorfNo
6,Money In The Grave (Drake ft. Rick Ross),Drake,8222797,2019-08-02--2019-08-09,us,5ry2OE6R2zPQFDO85XkgRb
7,No Guidance (feat. Drake),Chris Brown,7376578,2019-08-02--2019-08-09,us,6XHVuErjQ4XNm6nDPVCxVX
8,Panini,Lil Nas X,7091681,2019-08-02--2019-08-09,us,6fTt0CH2t0mdeB2N9XFG5r
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,6115919,2019-08-02--2019-08-09,us,3KkXRkHbMCARz0aVfEt68P
10,Beautiful People (feat. Khalid),Ed Sheeran,5768094,2019-08-02--2019-08-09,us,70eFcWOvlMObDhURTqT4Fv
11,Suge,DaBaby,5553431,2019-08-02--2019-08-09,us,2gwkD6igEhQbDQegRCcdoB
12,The London (feat. J. Cole & Travis Scott),Young Thug,5450709,2019-08-02--2019-08-09,us,7DcvwMAiqKJQD1rrdfxSDx
13,How Do You Sleep?,Sam Smith,5434780,2019-08-02--2019-08-09,us,6b2RcmUt1g9N9mQ3CbjX2Y
14,Lalala,Y2K,5253464,2019-08-02--2019-08-09,us,51Fjme0JiitpyXKuyQiCDo
15,bad guy,Billie Eilish,4924290,2019-08-02--2019-08-09,us,2Fxmhks0bxGSBdJ92vM42m
16,Old Town Road - Remix,Lil Nas X,4605809,2019-08-02--2019-08-09,us,2YpeDb67231RjR0MgVLzsG
17,Pop Out (feat. Lil Tjay),Polo G,4460911,2019-08-02--2019-08-09,us,6uFn47ACjqYkc0jADwEdj1
18,Someone You Loved,Lewis Capaldi,4404535,2019-08-02--2019-08-09,us,7qEHsqek33rTcFNT9PFqLf
19,Talk (feat. Disclosure),Khalid,4188633,2019-08-02--2019-08-09,us,6TqXcAFInzjp0bODyvrWEq
20,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,4176896,2019-08-02--2019-08-09,us,67XyC1GdSkKb9sbRRkUDXS
21,I Don't Care (with Justin Bieber),Ed Sheeran,4147224,2019-08-02--2019-08-09,us,0hVXuCcriWRGvwMV1r5Yn9
22,One Thing Right,Marshmello,3814073,2019-08-02--2019-08-09,us,4hPpVbbakQNv8YTHYaOJP4
23,Baby,Quality Control,3804900,2019-08-02--2019-08-09,us,2nKYHpmwjLaEOXS3o7QMiz
24,Hot Shower,Chance the Rapper,3781909,2019-08-02--2019-08-09,us,00ko9WaS4jOX1kEk3gvHjf
25,China,Anuel AA,3772346,2019-08-02--2019-08-09,us,2ksOAxtIxY8yElEWw8RhgK
26,Good As Hell,Lizzo,3685127,2019-08-02--2019-08-09,us,6uAm7pG66O1XesXS9bpHSF
27,bad guy (with Justin Bieber),Billie Eilish,3605683,2019-08-02--2019-08-09,us,3yNZ5r3LKfdmjoS3gkhUCT
28,It's You,Ali Gatie,3541723,2019-08-02--2019-08-09,us,6moU77g9RQyMzHNuKEaQKq
29,EARFQUAKE,"Tyler, The Creator",3497379,2019-08-02--2019-08-09,us,5hVghJ4KaYES3BFUATCYn0
30,Antisocial (with Travis Scott),Ed Sheeran,3494368,2019-08-02--2019-08-09,us,1DhRbox3xkceP64k3JeYfW
31,"fuck, i'm lonely",Lauv,3492415,2019-08-02--2019-08-09,us,322tcqPhma7F6hfCeLisx0
32,Takeaway (feat. Lennon Stella),The Chainsmokers,3491448,2019-08-02--2019-08-09,us,6wo37KVqFJhtuxPTpLCcfe
33,MIDDLE CHILD,J. Cole,3486678,2019-08-02--2019-08-09,us,2JvzF1RMd7lE3KmFlsyZD8
34,If I Can't Have You,Shawn Mendes,3478700,2019-08-02--2019-08-09,us,2bT1PH7Cw3J9p3t7nlXCdh
35,Wow.,Post Malone,3444955,2019-08-02--2019-08-09,us,6MWtB6iiXyIwun0YzU6DFP
36,The Git Up,Blanco Brown,3252539,2019-08-02--2019-08-09,us,5dW1VZPcFqB4n0P08rGDgm
37,"Go Loko (feat. Tyga, Jon Z)",YG,3203928,2019-08-02--2019-08-09,us,1kK6DwzyXJSp58u5HYWwuD
38,Sanguine Paradise,Lil Uzi Vert,3172866,2019-08-02--2019-08-09,us,3XiNC94b4Tq1xwv70sQJGN
39,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,3145231,2019-08-02--2019-08-09,us,2zjGJ0dChMR0KxBZS15aqo
40,Rodeo,Lil Nas X,3101233,2019-08-02--2019-08-09,us,4ak7xjvBeBOcJGWFDX9w5n
41,Callaita,Bad Bunny,3062943,2019-08-02--2019-08-09,us,2TH65lNHgvLxCKXM3apjxI
42,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,3059850,2019-08-02--2019-08-09,us,1wJRveJZLSb1rjhnUHQiv6
43,You Need To Calm Down,Taylor Swift,3051873,2019-08-02--2019-08-09,us,29fRTIKsJhLUJoldM89GZS
44,Going Bad (feat. Drake),Meek Mill,3019243,2019-08-02--2019-08-09,us,2IRZnDFmlqMuOrYOLnZZyc
45,7 rings,Ariana Grande,3018687,2019-08-02--2019-08-09,us,6ocbgoVGwYJhOv1GgI9NsF
46,Love Me,Lil Tecca,2917492,2019-08-02--2019-08-09,us,7Aem1fAapTdGcHwAYyQYU4
47,Time - Edit,NF,2904737,2019-08-02--2019-08-09,us,1gZFRYcPz3wKevEaNYRwfW
48,How Bout Now,Drake,2886420,2019-08-02--2019-08-09,us,4n4BflhWjCHIxrI4v7Xt9s
49,The Motion,Drake,2859063,2019-08-02--2019-08-09,us,3t8pnImpBpOwxdtYBpKvA9
50,Sucker,Jonas Brothers,2852157,2019-08-02--2019-08-09,us,22vgEDb5hykfaTwLuskFGD
51,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2829392,2019-08-02--2019-08-09,us,78QR3Wp35dqAhFEc2qAGjE
52,I.F.L.Y.,Bazzi,2817963,2019-08-02--2019-08-09,us,4R9ATNRRl1uth17i5qDCc0
53,Tap (feat. Meek Mill),NAV,2807813,2019-08-02--2019-08-09,us,5rU6kDNXZLXIinFezpbWbO
54,Trust Issues,Drake,2764434,2019-08-02--2019-08-09,us,4Wjhj0WjkyECccfHVIgaTq
55,Pure Water (with Migos),Mustard,2721512,2019-08-02--2019-08-09,us,3j84U36KvLeXNDPv4t5pI8
56,when the party's over,Billie Eilish,2698662,2019-08-02--2019-08-09,us,43zdsphuZLzwA9k4DJhU0I
57,Hate Me (with Juice WRLD),Ellie Goulding,2675402,2019-08-02--2019-08-09,us,6kls8cSlUyHW2BUOkDJIZE
58,Dreams Money Can Buy,Drake,2631321,2019-08-02--2019-08-09,us,1qyFlfPREPbRcS2BNszdYI
59,lovely (with Khalid),Billie Eilish,2591778,2019-08-02--2019-08-09,us,0u2P5u6lvoDfwTYjAADbn4
60,Envy Me,Calboy,2589172,2019-08-02--2019-08-09,us,7rvyVWja33WG9R97oeJAjx
61,My Type,Saweetie,2588544,2019-08-02--2019-08-09,us,5KBARWIxeMGkvUax9VtVC9
62,Better,Khalid,2584666,2019-08-02--2019-08-09,us,6zeeWid2sgw4lap2jV61PZ
63,Call You Mine,The Chainsmokers,2580852,2019-08-02--2019-08-09,us,05CwHjIk71RXVU40boRMnR
64,Murder On My Mind,YNW Melly,2567737,2019-08-02--2019-08-09,us,7eBqSVxrzQZtK2mmgRG6lC
65,Lucid Dreams,Juice WRLD,2538330,2019-08-02--2019-08-09,us,285pBltuF7vW8TeWk8hdRR
66,SICKO MODE,Travis Scott,2518562,2019-08-02--2019-08-09,us,2xLMifQCjDGFmkHkpNLD9h
67,Eastside (with Halsey & Khalid),benny blanco,2496150,2019-08-02--2019-08-09,us,7FGq80cy8juXBCD2nrqdWU
68,Never Really Over,Katy Perry,2481210,2019-08-02--2019-08-09,us,5PYQUBXc7NYeI1obMKSJK0
69,The Archer,Taylor Swift,2467808,2019-08-02--2019-08-09,us,3Y7MHz19qCg1Pkxridtu1k
70,Happier,Marshmello,2442413,2019-08-02--2019-08-09,us,2dpaYNEQHiRxtZbfNsse99
71,Paradise,Bazzi,2389006,2019-08-02--2019-08-09,us,7njKgVl3AnLflRad38o7AG
72,i love you,Billie Eilish,2340019,2019-08-02--2019-08-09,us,6CcJMwBtXByIz4zQLzFkKc
73,Better Now,Post Malone,2300895,2019-08-02--2019-08-09,us,7dt6x5M1jzdTEt8oCbisTK
74,Robbery,Juice WRLD,2296444,2019-08-02--2019-08-09,us,6Hj9jySrnFppAI0sEMCZpJ
75,Gold Roses (feat. Drake),Rick Ross,2264443,2019-08-02--2019-08-09,us,4aPB8rSxGFISs0o6V2LrTy
76,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,2250002,2019-08-02--2019-08-09,us,5WnfnSpuNEGXyEt78PBA6d
77,bury a friend,Billie Eilish,2249766,2019-08-02--2019-08-09,us,4SSnFejRGlZikf02HLewEF
78,Cash Shit (feat. DaBaby),Megan Thee Stallion,2232258,2019-08-02--2019-08-09,us,2rMAtCaTj16NptyVfEIeAC
79,Uno,Ambjaay,2214446,2019-08-02--2019-08-09,us,3AEgic4yp82NxMWUjHtxnO
80,rockstar (feat. 21 Savage),Post Malone,2210395,2019-08-02--2019-08-09,us,0e7ipj03S05BNilyu5bRzt
81,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,2205074,2019-08-02--2019-08-09,us,4wuCQX7JvAZLlrcmH4AeZF
82,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,2176551,2019-08-02--2019-08-09,us,6osaMSJh9NguagEDQcZaKx
83,Baby Sitter (feat. Offset),DaBaby,2176255,2019-08-02--2019-08-09,us,7f1zjZG77S891Uv4O68yfk
84,Speechless,Dan + Shay,2170214,2019-08-02--2019-08-09,us,3GJ4hzg4lrGwU51Y3VARbF
85,Higher Love,Kygo,2169804,2019-08-02--2019-08-09,us,6oJ6le65B3SEqPwMRNXWjY
86,LA CANCIÓN,J Balvin,2147577,2019-08-02--2019-08-09,us,0fea68AdmYNygeTGI4RC18
87,"thank u, next",Ariana Grande,2144257,2019-08-02--2019-08-09,us,3e9HZxeyfWwjeyPAMmWSSQ
88,The Bones,Maren Morris,2142932,2019-08-02--2019-08-09,us,3npzogdOEiVsieXmmhBepL
89,Without Me,Halsey,2135686,2019-08-02--2019-08-09,us,5p7ujcrUXASCNwRaWNHR1C
