,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.618,0.841,1,-3.814,1,0.0325,0.00091,0.000163,0.0583,0.831,123.018,audio_features,0aLHvSnOVvaAFk0o8UL4og,spotify:track:0aLHvSnOVvaAFk0o8UL4og,https://api.spotify.com/v1/tracks/0aLHvSnOVvaAFk0o8UL4og,https://api.spotify.com/v1/audio-analysis/0aLHvSnOVvaAFk0o8UL4og,180640,4
1,0.697,0.778,1,-4.515,1,0.326,0.169,0.132,0.0814,0.471,158.046,audio_features,2WueTxY1xyhYzGfDEq2eDX,spotify:track:2WueTxY1xyhYzGfDEq2eDX,https://api.spotify.com/v1/tracks/2WueTxY1xyhYzGfDEq2eDX,https://api.spotify.com/v1/audio-analysis/2WueTxY1xyhYzGfDEq2eDX,124080,4
2,0.396,0.778,7,-3.99,0,0.0718,0.00246,0.00291,0.0952,0.362,166.846,audio_features,0ZfEeIu7CNHQhbCTiVv3cx,spotify:track:0ZfEeIu7CNHQhbCTiVv3cx,https://api.spotify.com/v1/tracks/0ZfEeIu7CNHQhbCTiVv3cx,https://api.spotify.com/v1/audio-analysis/0ZfEeIu7CNHQhbCTiVv3cx,188440,4
3,0.613,0.739,10,-6.478,1,0.0311,0.526,0.0,0.149,0.712,104.966,audio_features,2BkyYZmU4JuWW2sYi9EzpC,spotify:track:2BkyYZmU4JuWW2sYi9EzpC,https://api.spotify.com/v1/tracks/2BkyYZmU4JuWW2sYi9EzpC,https://api.spotify.com/v1/audio-analysis/2BkyYZmU4JuWW2sYi9EzpC,211453,4
4,0.805,0.561,1,-6.546,1,0.409,0.168,0.0,0.123,0.569,162.047,audio_features,7kVNc3Mpzc9iOjqnai93E3,spotify:track:7kVNc3Mpzc9iOjqnai93E3,https://api.spotify.com/v1/tracks/7kVNc3Mpzc9iOjqnai93E3,https://api.spotify.com/v1/audio-analysis/7kVNc3Mpzc9iOjqnai93E3,165556,4
5,0.879,0.875,11,-5.298,1,0.0685,0.0741,0.000265,0.0926,0.784,130.011,audio_features,4Ug1vwXoxWVZkarqB4XPfh,spotify:track:4Ug1vwXoxWVZkarqB4XPfh,https://api.spotify.com/v1/tracks/4Ug1vwXoxWVZkarqB4XPfh,https://api.spotify.com/v1/audio-analysis/4Ug1vwXoxWVZkarqB4XPfh,214944,4
6,0.777,0.712,10,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,audio_features,7KbF6AdprOXEEHlsq11Z6d,spotify:track:7KbF6AdprOXEEHlsq11Z6d,https://api.spotify.com/v1/tracks/7KbF6AdprOXEEHlsq11Z6d,https://api.spotify.com/v1/audio-analysis/7KbF6AdprOXEEHlsq11Z6d,175733,4
7,0.62,0.364,7,-8.394,0,0.557,0.588,0.0,0.516,0.261,79.284,audio_features,0gXKgbci6u0d1wNo2djHEu,spotify:track:0gXKgbci6u0d1wNo2djHEu,https://api.spotify.com/v1/tracks/0gXKgbci6u0d1wNo2djHEu,https://api.spotify.com/v1/audio-analysis/0gXKgbci6u0d1wNo2djHEu,249440,4
8,0.752,0.65,4,-6.194,1,0.0334,0.264,1.38e-06,0.313,0.904,141.16,audio_features,0ClnfM4PI0wjlCVTJc9lP7,spotify:track:0ClnfM4PI0wjlCVTJc9lP7,https://api.spotify.com/v1/tracks/0ClnfM4PI0wjlCVTJc9lP7,https://api.spotify.com/v1/audio-analysis/0ClnfM4PI0wjlCVTJc9lP7,177000,4
9,0.784,0.391,3,-10.628,1,0.215,0.804,0.0,0.18,0.711,90.789,audio_features,294r8rdOqr0Nv1vuV5u8Qv,spotify:track:294r8rdOqr0Nv1vuV5u8Qv,https://api.spotify.com/v1/tracks/294r8rdOqr0Nv1vuV5u8Qv,https://api.spotify.com/v1/audio-analysis/294r8rdOqr0Nv1vuV5u8Qv,116715,4
10,0.573,0.385,7,-5.379,0,0.0686,0.746,0.0,0.107,0.345,131.804,audio_features,0mknlibAARXVk3d8pafTUg,spotify:track:0mknlibAARXVk3d8pafTUg,https://api.spotify.com/v1/tracks/0mknlibAARXVk3d8pafTUg,https://api.spotify.com/v1/audio-analysis/0mknlibAARXVk3d8pafTUg,230853,4
11,0.783,0.86,11,-5.596,0,0.0527,0.021,6.33e-05,0.026,0.876,125.008,audio_features,2sNZf0qzqXfHMrSomiNsOz,spotify:track:2sNZf0qzqXfHMrSomiNsOz,https://api.spotify.com/v1/tracks/2sNZf0qzqXfHMrSomiNsOz,https://api.spotify.com/v1/audio-analysis/2sNZf0qzqXfHMrSomiNsOz,219693,4
12,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,audio_features,5hc71nKsUgtwQ3z52KEKQk,spotify:track:5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/tracks/5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/audio-analysis/5hc71nKsUgtwQ3z52KEKQk,347520,4
13,0.815,0.284,0,-7.057,1,0.0427,0.867,0.00105,0.0987,0.449,73.785,audio_features,6UryEVkqPDLliZOG4UmFi9,spotify:track:6UryEVkqPDLliZOG4UmFi9,https://api.spotify.com/v1/tracks/6UryEVkqPDLliZOG4UmFi9,https://api.spotify.com/v1/audio-analysis/6UryEVkqPDLliZOG4UmFi9,98347,4
14,0.342,0.573,6,-8.397,1,0.258,0.134,0.0,0.229,0.271,89.674,audio_features,2T4SAwloHxRAtpD2hgykdA,spotify:track:2T4SAwloHxRAtpD2hgykdA,https://api.spotify.com/v1/tracks/2T4SAwloHxRAtpD2hgykdA,https://api.spotify.com/v1/audio-analysis/2T4SAwloHxRAtpD2hgykdA,205213,4
15,0.724,0.55,11,-9.468,0,0.0577,0.00131,0.129,0.36,0.457,125.963,audio_features,35rKES1xTTAg5ruZvM81JK,spotify:track:35rKES1xTTAg5ruZvM81JK,https://api.spotify.com/v1/tracks/35rKES1xTTAg5ruZvM81JK,https://api.spotify.com/v1/audio-analysis/35rKES1xTTAg5ruZvM81JK,206899,4
16,0.928,0.62,8,-5.24,0,0.103,0.208,0.000823,0.0609,0.863,112.986,audio_features,3tMnc9ghfuiXTU6WMO0iby,spotify:track:3tMnc9ghfuiXTU6WMO0iby,https://api.spotify.com/v1/tracks/3tMnc9ghfuiXTU6WMO0iby,https://api.spotify.com/v1/audio-analysis/3tMnc9ghfuiXTU6WMO0iby,188598,4
17,0.63,0.409,0,-8.83,0,0.0903,0.119,0.629,0.121,0.332,122.848,audio_features,23zJcKwLf5CeaKVbFhrWgF,spotify:track:23zJcKwLf5CeaKVbFhrWgF,https://api.spotify.com/v1/tracks/23zJcKwLf5CeaKVbFhrWgF,https://api.spotify.com/v1/audio-analysis/23zJcKwLf5CeaKVbFhrWgF,143773,4
18,0.658,0.814,4,-5.121,0,0.116,0.157,3.48e-05,0.0507,0.221,90.033,audio_features,5GBRnEgg3xzJ3aQA6klSP0,spotify:track:5GBRnEgg3xzJ3aQA6klSP0,https://api.spotify.com/v1/tracks/5GBRnEgg3xzJ3aQA6klSP0,https://api.spotify.com/v1/audio-analysis/5GBRnEgg3xzJ3aQA6klSP0,219067,4
19,0.718,0.8,9,-5.715,1,0.0587,0.00588,1.63e-05,0.337,0.266,117.98,audio_features,0HvWmBkbmbm07pMvjahFbv,spotify:track:0HvWmBkbmbm07pMvjahFbv,https://api.spotify.com/v1/tracks/0HvWmBkbmbm07pMvjahFbv,https://api.spotify.com/v1/audio-analysis/0HvWmBkbmbm07pMvjahFbv,205928,4
20,0.631,0.923,11,-3.0,0,0.396,0.36,0.0,0.349,0.544,94.202,audio_features,2vATDAftePyHSrY4rP5nmr,spotify:track:2vATDAftePyHSrY4rP5nmr,https://api.spotify.com/v1/tracks/2vATDAftePyHSrY4rP5nmr,https://api.spotify.com/v1/audio-analysis/2vATDAftePyHSrY4rP5nmr,206000,4
21,0.667,0.619,2,-4.933,1,0.151,0.126,0.0,0.101,0.427,169.865,audio_features,6RjW45KHJ6kgI2xQ1aFa52,spotify:track:6RjW45KHJ6kgI2xQ1aFa52,https://api.spotify.com/v1/tracks/6RjW45KHJ6kgI2xQ1aFa52,https://api.spotify.com/v1/audio-analysis/6RjW45KHJ6kgI2xQ1aFa52,198907,4
22,0.574,0.788,10,-6.778,1,0.0638,0.0156,0.0,0.37,0.34,83.94,audio_features,5L0X8T8HNaUAIYw1oofg1M,spotify:track:5L0X8T8HNaUAIYw1oofg1M,https://api.spotify.com/v1/tracks/5L0X8T8HNaUAIYw1oofg1M,https://api.spotify.com/v1/audio-analysis/5L0X8T8HNaUAIYw1oofg1M,205803,4
23,0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64,audio_features,1otG6j1WHNvl9WgXLWkHTo,spotify:track:1otG6j1WHNvl9WgXLWkHTo,https://api.spotify.com/v1/tracks/1otG6j1WHNvl9WgXLWkHTo,https://api.spotify.com/v1/audio-analysis/1otG6j1WHNvl9WgXLWkHTo,207455,4
24,0.673,0.61,1,-4.73,0,0.0356,0.00662,0.0,0.0572,0.343,122.063,audio_features,6PFyGdWw0qnstR8KJAWrrr,spotify:track:6PFyGdWw0qnstR8KJAWrrr,https://api.spotify.com/v1/tracks/6PFyGdWw0qnstR8KJAWrrr,https://api.spotify.com/v1/audio-analysis/6PFyGdWw0qnstR8KJAWrrr,209200,4
25,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,audio_features,3ESSGgWzRf1xvP7G5hHMhB,spotify:track:3ESSGgWzRf1xvP7G5hHMhB,https://api.spotify.com/v1/tracks/3ESSGgWzRf1xvP7G5hHMhB,https://api.spotify.com/v1/audio-analysis/3ESSGgWzRf1xvP7G5hHMhB,312240,4
26,0.52,0.35,9,-10.713,0,0.052,0.894,0.000778,0.0895,0.39,79.647,audio_features,1xADYlM5rjnbJvAW2tc0qF,spotify:track:1xADYlM5rjnbJvAW2tc0qF,https://api.spotify.com/v1/tracks/1xADYlM5rjnbJvAW2tc0qF,https://api.spotify.com/v1/audio-analysis/1xADYlM5rjnbJvAW2tc0qF,173267,4
27,0.745,0.599,3,-6.428,0,0.0459,0.407,0.0,0.162,0.283,141.985,audio_features,3gOlVEwSmsrqKt590wbWt3,spotify:track:3gOlVEwSmsrqKt590wbWt3,https://api.spotify.com/v1/tracks/3gOlVEwSmsrqKt590wbWt3,https://api.spotify.com/v1/audio-analysis/3gOlVEwSmsrqKt590wbWt3,202964,4
28,0.642,0.746,9,-7.324,1,0.0342,0.0064,0.0411,0.103,0.522,120.756,audio_features,4iXW8iEv7QzeWn71OU4NU2,spotify:track:4iXW8iEv7QzeWn71OU4NU2,https://api.spotify.com/v1/tracks/4iXW8iEv7QzeWn71OU4NU2,https://api.spotify.com/v1/audio-analysis/4iXW8iEv7QzeWn71OU4NU2,189013,4
29,0.531,0.287,9,-7.091,1,0.0364,0.915,0.0,0.118,0.491,135.55,audio_features,7fftC401ke4BzA3ucPIXES,spotify:track:7fftC401ke4BzA3ucPIXES,https://api.spotify.com/v1/tracks/7fftC401ke4BzA3ucPIXES,https://api.spotify.com/v1/audio-analysis/7fftC401ke4BzA3ucPIXES,209482,4
30,0.567,0.765,1,-4.107,0,0.108,0.317,0.0,0.14,0.541,121.924,audio_features,5naYe7rLMZcLfO1DKg48MK,spotify:track:5naYe7rLMZcLfO1DKg48MK,https://api.spotify.com/v1/tracks/5naYe7rLMZcLfO1DKg48MK,https://api.spotify.com/v1/audio-analysis/5naYe7rLMZcLfO1DKg48MK,169467,4
31,0.51,0.606,1,-6.804,0,0.0486,0.000922,0.0,0.109,0.0715,159.968,audio_features,56qdpEICxwSAGhCcqniHiS,spotify:track:56qdpEICxwSAGhCcqniHiS,https://api.spotify.com/v1/tracks/56qdpEICxwSAGhCcqniHiS,https://api.spotify.com/v1/audio-analysis/56qdpEICxwSAGhCcqniHiS,203895,4
32,0.228,0.204,5,-12.319,1,0.0387,0.926,1.1e-05,0.092,0.195,83.372,audio_features,61HVbcNeRACZpyvHrc3AnD,spotify:track:61HVbcNeRACZpyvHrc3AnD,https://api.spotify.com/v1/tracks/61HVbcNeRACZpyvHrc3AnD,https://api.spotify.com/v1/audio-analysis/61HVbcNeRACZpyvHrc3AnD,125439,4
33,0.599,0.818,11,-4.915,0,0.0416,0.0068,0.000311,0.0445,0.651,128.941,audio_features,3LHcAmB9JJ1pVsfTLersFD,spotify:track:3LHcAmB9JJ1pVsfTLersFD,https://api.spotify.com/v1/tracks/3LHcAmB9JJ1pVsfTLersFD,https://api.spotify.com/v1/audio-analysis/3LHcAmB9JJ1pVsfTLersFD,273728,4
34,0.534,0.919,4,-4.0,1,0.052,0.0327,0.000592,0.33,0.554,83.95,audio_features,5eWxOg6tDkf5tJagNuVSbo,spotify:track:5eWxOg6tDkf5tJagNuVSbo,https://api.spotify.com/v1/tracks/5eWxOg6tDkf5tJagNuVSbo,https://api.spotify.com/v1/audio-analysis/5eWxOg6tDkf5tJagNuVSbo,199787,4
35,0.62,0.64,4,-5.285,1,0.0334,0.0488,0.0,0.0647,0.445,90.032,audio_features,5Xq7KPZSONkhHx6DFTAbTz,spotify:track:5Xq7KPZSONkhHx6DFTAbTz,https://api.spotify.com/v1/tracks/5Xq7KPZSONkhHx6DFTAbTz,https://api.spotify.com/v1/audio-analysis/5Xq7KPZSONkhHx6DFTAbTz,172787,4
36,0.54,0.803,8,-5.194,1,0.0358,0.00403,0.0,0.33,0.501,144.997,audio_features,0dXNQ8dckG4eYfEtq9zcva,spotify:track:0dXNQ8dckG4eYfEtq9zcva,https://api.spotify.com/v1/tracks/0dXNQ8dckG4eYfEtq9zcva,https://api.spotify.com/v1/audio-analysis/0dXNQ8dckG4eYfEtq9zcva,197640,4
37,0.541,0.479,1,-11.916,1,0.0635,0.279,0.000754,0.146,0.868,147.391,audio_features,2XwZVmVemHI3rZX7Y0TCb7,spotify:track:2XwZVmVemHI3rZX7Y0TCb7,https://api.spotify.com/v1/tracks/2XwZVmVemHI3rZX7Y0TCb7,https://api.spotify.com/v1/audio-analysis/2XwZVmVemHI3rZX7Y0TCb7,253133,4
38,0.675,0.44,9,-9.298,0,0.349,0.545,6.24e-06,0.197,0.0338,109.823,audio_features,0USZx50eApN045zIIyjePN,spotify:track:0USZx50eApN045zIIyjePN,https://api.spotify.com/v1/tracks/0USZx50eApN045zIIyjePN,https://api.spotify.com/v1/audio-analysis/0USZx50eApN045zIIyjePN,264200,4
39,0.621,0.524,5,-7.056,1,0.0248,0.168,0.0,0.0925,0.434,97.456,audio_features,10unIjOu5Jurco3SDbV4HZ,spotify:track:10unIjOu5Jurco3SDbV4HZ,https://api.spotify.com/v1/tracks/10unIjOu5Jurco3SDbV4HZ,https://api.spotify.com/v1/audio-analysis/10unIjOu5Jurco3SDbV4HZ,193598,3
40,0.366,0.542,6,-5.453,1,0.375,0.244,0.0,0.0605,0.332,63.893,audio_features,1208GstXdoAE2jD3fbIpcX,spotify:track:1208GstXdoAE2jD3fbIpcX,https://api.spotify.com/v1/tracks/1208GstXdoAE2jD3fbIpcX,https://api.spotify.com/v1/audio-analysis/1208GstXdoAE2jD3fbIpcX,230822,4
41,0.437,0.688,5,-5.315,1,0.0364,0.0656,0.0,0.156,0.193,130.114,audio_features,1ucn3B55IQQcQ8PPHcFtDS,spotify:track:1ucn3B55IQQcQ8PPHcFtDS,https://api.spotify.com/v1/tracks/1ucn3B55IQQcQ8PPHcFtDS,https://api.spotify.com/v1/audio-analysis/1ucn3B55IQQcQ8PPHcFtDS,238558,4
42,0.453,0.66,4,-6.305,0,0.0643,0.661,9.34e-06,0.0921,0.357,81.268,audio_features,2BYXQtJVwUU3RXu5IXyYqB,spotify:track:2BYXQtJVwUU3RXu5IXyYqB,https://api.spotify.com/v1/tracks/2BYXQtJVwUU3RXu5IXyYqB,https://api.spotify.com/v1/audio-analysis/2BYXQtJVwUU3RXu5IXyYqB,205653,4
43,0.663,0.761,11,-4.56,0,0.0581,0.241,1.39e-06,0.119,0.74,177.947,audio_features,5NJGDar4uYdUTd0huY05JI,spotify:track:5NJGDar4uYdUTd0huY05JI,https://api.spotify.com/v1/tracks/5NJGDar4uYdUTd0huY05JI,https://api.spotify.com/v1/audio-analysis/5NJGDar4uYdUTd0huY05JI,210840,4
44,0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,audio_features,0bMbDctzMmTyK2j74j3nF3,spotify:track:0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/tracks/0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/audio-analysis/0bMbDctzMmTyK2j74j3nF3,179053,4
45,0.418,0.248,3,-9.997,1,0.0451,0.954,4.21e-06,0.108,0.298,130.953,audio_features,5zCunX8URvLoBHlg1Fnjv6,spotify:track:5zCunX8URvLoBHlg1Fnjv6,https://api.spotify.com/v1/tracks/5zCunX8URvLoBHlg1Fnjv6,https://api.spotify.com/v1/audio-analysis/5zCunX8URvLoBHlg1Fnjv6,243007,4
46,0.825,0.496,1,-8.562,1,0.0503,0.00817,0.000511,0.0827,0.185,127.987,audio_features,59aZ0ioyVrmtdut1KfU5aT,spotify:track:59aZ0ioyVrmtdut1KfU5aT,https://api.spotify.com/v1/tracks/59aZ0ioyVrmtdut1KfU5aT,https://api.spotify.com/v1/audio-analysis/59aZ0ioyVrmtdut1KfU5aT,234375,4
47,0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133,audio_features,0m3Ze0cy8qBHSsV2exAfCw,spotify:track:0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/tracks/0m3Ze0cy8qBHSsV2exAfCw,https://api.spotify.com/v1/audio-analysis/0m3Ze0cy8qBHSsV2exAfCw,238333,4
48,0.434,0.314,10,-7.78,0,0.0577,0.786,0.0,0.163,0.347,175.077,audio_features,3xEozpt8pAptvpH69iJhOw,spotify:track:3xEozpt8pAptvpH69iJhOw,https://api.spotify.com/v1/tracks/3xEozpt8pAptvpH69iJhOw,https://api.spotify.com/v1/audio-analysis/3xEozpt8pAptvpH69iJhOw,178160,4
49,0.618,0.721,1,-6.796,1,0.0403,0.12,8.98e-06,0.108,0.425,144.098,audio_features,0SZRWZnSbvPmTVWcOjoQoo,spotify:track:0SZRWZnSbvPmTVWcOjoQoo,https://api.spotify.com/v1/tracks/0SZRWZnSbvPmTVWcOjoQoo,https://api.spotify.com/v1/audio-analysis/0SZRWZnSbvPmTVWcOjoQoo,158333,4
50,0.443,0.844,11,-5.414,0,0.0425,0.00251,0.0,0.085,0.452,76.001,audio_features,2qJkesdHu9sMMVFgkRkqhQ,spotify:track:2qJkesdHu9sMMVFgkRkqhQ,https://api.spotify.com/v1/tracks/2qJkesdHu9sMMVFgkRkqhQ,https://api.spotify.com/v1/audio-analysis/2qJkesdHu9sMMVFgkRkqhQ,202213,4
51,0.607,0.616,10,-6.925,1,0.0581,0.0288,0.0439,0.138,0.698,184.111,audio_features,6k71NlTnn41Vk7RJX7CSbY,spotify:track:6k71NlTnn41Vk7RJX7CSbY,https://api.spotify.com/v1/tracks/6k71NlTnn41Vk7RJX7CSbY,https://api.spotify.com/v1/audio-analysis/6k71NlTnn41Vk7RJX7CSbY,186120,4
52,0.729,0.982,1,-3.028,1,0.0634,0.0274,0.106,0.278,0.404,126.024,audio_features,3tld41qK6W6xBMea9WIhLC,spotify:track:3tld41qK6W6xBMea9WIhLC,https://api.spotify.com/v1/tracks/3tld41qK6W6xBMea9WIhLC,https://api.spotify.com/v1/audio-analysis/3tld41qK6W6xBMea9WIhLC,189000,4
53,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,audio_features,1fBl642IhJOE5U319Gy2Go,spotify:track:1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/tracks/1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/audio-analysis/1fBl642IhJOE5U319Gy2Go,212293,4
54,0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,audio_features,0YZEYxd1oiqZRFhnnmTKKi,spotify:track:0YZEYxd1oiqZRFhnnmTKKi,https://api.spotify.com/v1/tracks/0YZEYxd1oiqZRFhnnmTKKi,https://api.spotify.com/v1/audio-analysis/0YZEYxd1oiqZRFhnnmTKKi,205394,4
55,0.453,0.894,0,-3.493,0,0.0544,0.0168,0.0,0.15,0.297,75.063,audio_features,6sLohu3lQbmMhYVnb6OTvw,spotify:track:6sLohu3lQbmMhYVnb6OTvw,https://api.spotify.com/v1/tracks/6sLohu3lQbmMhYVnb6OTvw,https://api.spotify.com/v1/audio-analysis/6sLohu3lQbmMhYVnb6OTvw,208052,4
56,0.685,0.742,8,-5.409,1,0.0471,0.22,0.0,0.185,0.618,115.008,audio_features,2Fn4gZI3MAeWTiv7cSVxZQ,spotify:track:2Fn4gZI3MAeWTiv7cSVxZQ,https://api.spotify.com/v1/tracks/2Fn4gZI3MAeWTiv7cSVxZQ,https://api.spotify.com/v1/audio-analysis/2Fn4gZI3MAeWTiv7cSVxZQ,213511,4
57,0.475,0.936,5,-2.545,1,0.0413,0.0418,0.0,0.0873,0.598,151.988,audio_features,2yWtLaPCOUDyi7f1lOXCn5,spotify:track:2yWtLaPCOUDyi7f1lOXCn5,https://api.spotify.com/v1/tracks/2yWtLaPCOUDyi7f1lOXCn5,https://api.spotify.com/v1/audio-analysis/2yWtLaPCOUDyi7f1lOXCn5,209587,4
58,0.4,0.835,7,-7.728,1,0.0549,0.000117,0.846,0.373,0.167,172.007,audio_features,0ZlVUhjO8c0bOx1D2Btznf,spotify:track:0ZlVUhjO8c0bOx1D2Btznf,https://api.spotify.com/v1/tracks/0ZlVUhjO8c0bOx1D2Btznf,https://api.spotify.com/v1/audio-analysis/0ZlVUhjO8c0bOx1D2Btznf,340280,4
59,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3
60,0.492,0.532,7,-5.569,0,0.204,0.728,0.0,0.149,0.51,120.121,audio_features,14J8TjBnTLIH1GVa3XzuiE,spotify:track:14J8TjBnTLIH1GVa3XzuiE,https://api.spotify.com/v1/tracks/14J8TjBnTLIH1GVa3XzuiE,https://api.spotify.com/v1/audio-analysis/14J8TjBnTLIH1GVa3XzuiE,162000,3
61,0.844,0.702,1,-6.224,1,0.527,0.265,0.0,0.321,0.273,152.955,audio_features,7L9ALJWkzhhG6y9iFbQvbo,spotify:track:7L9ALJWkzhhG6y9iFbQvbo,https://api.spotify.com/v1/tracks/7L9ALJWkzhhG6y9iFbQvbo,https://api.spotify.com/v1/audio-analysis/7L9ALJWkzhhG6y9iFbQvbo,181999,4
62,0.678,0.516,1,-4.601,1,0.444,0.0523,0.0,0.13,0.11,133.939,audio_features,6Oq4fiDzKaFMU89dTvM24u,spotify:track:6Oq4fiDzKaFMU89dTvM24u,https://api.spotify.com/v1/tracks/6Oq4fiDzKaFMU89dTvM24u,https://api.spotify.com/v1/audio-analysis/6Oq4fiDzKaFMU89dTvM24u,245920,4
63,0.681,0.912,0,-4.159,1,0.0912,0.000757,0.00136,0.359,0.479,125.031,audio_features,7j43FohbLVulScL7S9sQZk,spotify:track:7j43FohbLVulScL7S9sQZk,https://api.spotify.com/v1/tracks/7j43FohbLVulScL7S9sQZk,https://api.spotify.com/v1/audio-analysis/7j43FohbLVulScL7S9sQZk,231603,4
64,0.747,0.643,7,-6.991,1,0.178,0.0756,0.00894,0.355,0.538,99.981,audio_features,7dQFpbs34ufIEU745DVclf,spotify:track:7dQFpbs34ufIEU745DVclf,https://api.spotify.com/v1/tracks/7dQFpbs34ufIEU745DVclf,https://api.spotify.com/v1/audio-analysis/7dQFpbs34ufIEU745DVclf,147626,4
65,0.671,0.646,7,-7.164,1,0.0816,0.0296,0.0,0.061,0.633,155.981,audio_features,69XN0XjxcMtUCrvOEd0KYd,spotify:track:69XN0XjxcMtUCrvOEd0KYd,https://api.spotify.com/v1/tracks/69XN0XjxcMtUCrvOEd0KYd,https://api.spotify.com/v1/audio-analysis/69XN0XjxcMtUCrvOEd0KYd,213280,4
66,0.729,0.726,5,-3.208,1,0.0422,0.223,0.0,0.101,0.876,92.025,audio_features,37zdqI4r1gswIzczSBkRon,spotify:track:37zdqI4r1gswIzczSBkRon,https://api.spotify.com/v1/tracks/37zdqI4r1gswIzczSBkRon,https://api.spotify.com/v1/audio-analysis/37zdqI4r1gswIzczSBkRon,217130,4
67,0.819,0.479,6,-6.809,0,0.182,0.00499,0.0853,0.319,0.391,135.978,audio_features,5eug6dDFWvTOiC4m5TUHuz,spotify:track:5eug6dDFWvTOiC4m5TUHuz,https://api.spotify.com/v1/tracks/5eug6dDFWvTOiC4m5TUHuz,https://api.spotify.com/v1/audio-analysis/5eug6dDFWvTOiC4m5TUHuz,236471,4
68,0.632,0.768,0,-4.089,1,0.0454,0.136,0.0,0.185,0.515,126.3,audio_features,21i0SMRb6uK63t73sYIZY5,spotify:track:21i0SMRb6uK63t73sYIZY5,https://api.spotify.com/v1/tracks/21i0SMRb6uK63t73sYIZY5,https://api.spotify.com/v1/audio-analysis/21i0SMRb6uK63t73sYIZY5,180040,4
69,0.948,0.623,8,-5.725,0,0.168,0.00124,1.07e-06,0.0716,0.856,135.979,audio_features,2biNa12dMbHJrHVFRt8JyO,spotify:track:2biNa12dMbHJrHVFRt8JyO,https://api.spotify.com/v1/tracks/2biNa12dMbHJrHVFRt8JyO,https://api.spotify.com/v1/audio-analysis/2biNa12dMbHJrHVFRt8JyO,228186,4
70,0.753,0.754,10,-6.285,0,0.0385,0.443,0.0,0.106,0.853,127.992,audio_features,7iKLFfnQULROZ7XRxG6ive,spotify:track:7iKLFfnQULROZ7XRxG6ive,https://api.spotify.com/v1/tracks/7iKLFfnQULROZ7XRxG6ive,https://api.spotify.com/v1/audio-analysis/7iKLFfnQULROZ7XRxG6ive,201429,4
71,0.454,0.781,0,-5.082,1,0.058,0.108,0.00128,0.103,0.456,178.045,audio_features,74EWanq1kPvPk8IHW4bp9Q,spotify:track:74EWanq1kPvPk8IHW4bp9Q,https://api.spotify.com/v1/tracks/74EWanq1kPvPk8IHW4bp9Q,https://api.spotify.com/v1/audio-analysis/74EWanq1kPvPk8IHW4bp9Q,229040,4
72,0.778,0.658,1,-4.636,0,0.174,0.00281,0.486,0.0947,0.266,160.018,audio_features,5LYDjmNKfaGT7bazlUYWqg,spotify:track:5LYDjmNKfaGT7bazlUYWqg,https://api.spotify.com/v1/tracks/5LYDjmNKfaGT7bazlUYWqg,https://api.spotify.com/v1/audio-analysis/5LYDjmNKfaGT7bazlUYWqg,168012,4
73,0.463,0.562,6,-5.439,0,0.311,0.75,0.0,0.12,0.742,198.676,audio_features,44xQqtGgjixgB0gnomttKX,spotify:track:44xQqtGgjixgB0gnomttKX,https://api.spotify.com/v1/tracks/44xQqtGgjixgB0gnomttKX,https://api.spotify.com/v1/audio-analysis/44xQqtGgjixgB0gnomttKX,90653,3
74,0.73,0.922,5,-3.382,0,0.0611,0.0936,0.0,0.165,0.511,122.927,audio_features,2HDqP1ao45k1t7mPe7lo4C,spotify:track:2HDqP1ao45k1t7mPe7lo4C,https://api.spotify.com/v1/tracks/2HDqP1ao45k1t7mPe7lo4C,https://api.spotify.com/v1/audio-analysis/2HDqP1ao45k1t7mPe7lo4C,220480,4
