,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1224,0.707,0.617,6,-8.446,0,0.21,0.0222,0.0,0.345,0.534,160.003,audio_features,2NjeQLvFsfeKdZoA7dbfL1,spotify:track:2NjeQLvFsfeKdZoA7dbfL1,https://api.spotify.com/v1/tracks/2NjeQLvFsfeKdZoA7dbfL1,https://api.spotify.com/v1/audio-analysis/2NjeQLvFsfeKdZoA7dbfL1,186627,4
1225,0.684,0.882,5,-4.546,1,0.0312,0.169,1.95e-06,0.226,0.787,95.986,audio_features,0Mk48GaMgw0qz0auSymuHd,spotify:track:0Mk48GaMgw0qz0auSymuHd,https://api.spotify.com/v1/tracks/0Mk48GaMgw0qz0auSymuHd,https://api.spotify.com/v1/audio-analysis/0Mk48GaMgw0qz0auSymuHd,234080,4
1226,0.361,0.311,2,-11.748,0,0.0369,0.872,0.0,0.0987,0.323,89.362,audio_features,6nat4Z7iRKWVk1qngQqI0Q,spotify:track:6nat4Z7iRKWVk1qngQqI0Q,https://api.spotify.com/v1/tracks/6nat4Z7iRKWVk1qngQqI0Q,https://api.spotify.com/v1/audio-analysis/6nat4Z7iRKWVk1qngQqI0Q,212773,4
1227,0.899,0.448,1,-8.789,1,0.0738,0.000692,2.36e-05,0.365,0.302,145.975,audio_features,1ung2kajpw24AaHjBtPY3j,spotify:track:1ung2kajpw24AaHjBtPY3j,https://api.spotify.com/v1/tracks/1ung2kajpw24AaHjBtPY3j,https://api.spotify.com/v1/audio-analysis/1ung2kajpw24AaHjBtPY3j,204787,4
1228,0.949,0.795,7,-4.526,1,0.222,0.424,0.0,0.127,0.792,129.993,audio_features,2l2UdSCApnIUcRMlQmq03d,spotify:track:2l2UdSCApnIUcRMlQmq03d,https://api.spotify.com/v1/tracks/2l2UdSCApnIUcRMlQmq03d,https://api.spotify.com/v1/audio-analysis/2l2UdSCApnIUcRMlQmq03d,208442,4
1229,0.735,0.715,6,-3.777,0,0.113,0.802,0.00196,0.196,0.598,83.028,audio_features,113O9yo2Ayl4OsKfBdzbVh,spotify:track:113O9yo2Ayl4OsKfBdzbVh,https://api.spotify.com/v1/tracks/113O9yo2Ayl4OsKfBdzbVh,https://api.spotify.com/v1/audio-analysis/113O9yo2Ayl4OsKfBdzbVh,173889,4
1230,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,audio_features,1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,258987,4
1231,0.642,0.52,6,-10.925,1,0.0822,0.443,0.00714,0.153,0.32,159.883,audio_features,2Ol7kKQl9x3yCD1vA3B4xh,spotify:track:2Ol7kKQl9x3yCD1vA3B4xh,https://api.spotify.com/v1/tracks/2Ol7kKQl9x3yCD1vA3B4xh,https://api.spotify.com/v1/audio-analysis/2Ol7kKQl9x3yCD1vA3B4xh,243236,4
1232,0.457,0.83,5,-5.262,1,0.0321,0.00682,0.00337,0.166,0.602,99.93,audio_features,1ibeKVCiXORhvUpMmtsQWq,spotify:track:1ibeKVCiXORhvUpMmtsQWq,https://api.spotify.com/v1/tracks/1ibeKVCiXORhvUpMmtsQWq,https://api.spotify.com/v1/audio-analysis/1ibeKVCiXORhvUpMmtsQWq,182040,4
1233,0.647,0.676,8,-6.025,1,0.0862,0.0909,0.0227,0.0947,0.41,164.51,audio_features,5r8mGKhCDIVWb3AG4hm0l0,spotify:track:5r8mGKhCDIVWb3AG4hm0l0,https://api.spotify.com/v1/tracks/5r8mGKhCDIVWb3AG4hm0l0,https://api.spotify.com/v1/audio-analysis/5r8mGKhCDIVWb3AG4hm0l0,193767,3
1234,0.56,0.956,0,-4.366,1,0.0776,0.00406,1.55e-06,0.358,0.821,143.993,audio_features,7dFERLugNJZUgtX1V3KA4b,spotify:track:7dFERLugNJZUgtX1V3KA4b,https://api.spotify.com/v1/tracks/7dFERLugNJZUgtX1V3KA4b,https://api.spotify.com/v1/audio-analysis/7dFERLugNJZUgtX1V3KA4b,226107,4
1235,0.92,0.731,4,-4.996,0,0.274,0.181,0.0,0.121,0.476,132.086,audio_features,6eBrlbv2HMYcldwjoMWIrC,spotify:track:6eBrlbv2HMYcldwjoMWIrC,https://api.spotify.com/v1/tracks/6eBrlbv2HMYcldwjoMWIrC,https://api.spotify.com/v1/audio-analysis/6eBrlbv2HMYcldwjoMWIrC,206267,4
1236,0.431,0.205,11,-14.08,0,0.379,0.892,2.81e-05,0.391,0.326,207.573,audio_features,1yILpfbu3ZHCgA04NOCXwK,spotify:track:1yILpfbu3ZHCgA04NOCXwK,https://api.spotify.com/v1/tracks/1yILpfbu3ZHCgA04NOCXwK,https://api.spotify.com/v1/audio-analysis/1yILpfbu3ZHCgA04NOCXwK,133474,3
1237,0.538,0.0351,9,-22.142,1,0.0811,0.995,0.908,0.103,0.152,137.169,audio_features,08fJC2HfOtk69eGJWBc9gC,spotify:track:08fJC2HfOtk69eGJWBc9gC,https://api.spotify.com/v1/tracks/08fJC2HfOtk69eGJWBc9gC,https://api.spotify.com/v1/audio-analysis/08fJC2HfOtk69eGJWBc9gC,248006,4
1238,0.33,0.162,7,-11.647,1,0.0335,0.987,0.93,0.21,0.125,130.475,audio_features,4tAroWdVxOsx5teIaZqEHm,spotify:track:4tAroWdVxOsx5teIaZqEHm,https://api.spotify.com/v1/tracks/4tAroWdVxOsx5teIaZqEHm,https://api.spotify.com/v1/audio-analysis/4tAroWdVxOsx5teIaZqEHm,120424,3
1239,0.367,0.331,6,-12.216,0,0.124,0.927,0.861,0.375,0.0339,89.126,audio_features,3wPK4mTmc3N5IU0SrrVlH4,spotify:track:3wPK4mTmc3N5IU0SrrVlH4,https://api.spotify.com/v1/tracks/3wPK4mTmc3N5IU0SrrVlH4,https://api.spotify.com/v1/audio-analysis/3wPK4mTmc3N5IU0SrrVlH4,145618,4
1240,0.582,0.719,7,-7.382,1,0.0422,0.595,8.4e-06,0.137,0.516,105.89,audio_features,3fagdhMgH7nMWLxHEf9iw2,spotify:track:3fagdhMgH7nMWLxHEf9iw2,https://api.spotify.com/v1/tracks/3fagdhMgH7nMWLxHEf9iw2,https://api.spotify.com/v1/audio-analysis/3fagdhMgH7nMWLxHEf9iw2,252947,4
1241,0.531,0.936,2,-3.975,0,0.0786,0.00284,0.000173,0.665,0.556,120.057,audio_features,3X3FzrA32EbYvu3n3526w4,spotify:track:3X3FzrA32EbYvu3n3526w4,https://api.spotify.com/v1/tracks/3X3FzrA32EbYvu3n3526w4,https://api.spotify.com/v1/audio-analysis/3X3FzrA32EbYvu3n3526w4,185279,4
1242,0.723,0.648,11,-6.522,0,0.0426,0.0551,3.61e-05,0.298,0.369,151.035,audio_features,3uYOVV9hpYLk6scE9xvAqt,spotify:track:3uYOVV9hpYLk6scE9xvAqt,https://api.spotify.com/v1/tracks/3uYOVV9hpYLk6scE9xvAqt,https://api.spotify.com/v1/audio-analysis/3uYOVV9hpYLk6scE9xvAqt,220067,4
1243,0.902,0.635,0,-5.565,1,0.215,0.164,0.0,0.0844,0.199,120.07,audio_features,5NhuU6acKHoJ77QbbCkQEy,spotify:track:5NhuU6acKHoJ77QbbCkQEy,https://api.spotify.com/v1/tracks/5NhuU6acKHoJ77QbbCkQEy,https://api.spotify.com/v1/audio-analysis/5NhuU6acKHoJ77QbbCkQEy,128000,4
1244,0.615,0.752,10,-4.886,1,0.105,0.146,0.00384,0.203,0.824,166.192,audio_features,2doDkXAkAs4QsmSzTtPj0N,spotify:track:2doDkXAkAs4QsmSzTtPj0N,https://api.spotify.com/v1/tracks/2doDkXAkAs4QsmSzTtPj0N,https://api.spotify.com/v1/audio-analysis/2doDkXAkAs4QsmSzTtPj0N,204027,4
1245,0.652,0.898,7,-4.481,0,0.0361,0.29,0.0,0.073,0.472,114.043,audio_features,49COPp81lGS9Hl9OwKlsKl,spotify:track:49COPp81lGS9Hl9OwKlsKl,https://api.spotify.com/v1/tracks/49COPp81lGS9Hl9OwKlsKl,https://api.spotify.com/v1/audio-analysis/49COPp81lGS9Hl9OwKlsKl,193377,4
1246,0.823,0.381,1,-7.372,1,0.0889,0.000497,0.000542,0.14,0.46,107.996,audio_features,30lIB7UwSLy5qgkfYZEtB1,spotify:track:30lIB7UwSLy5qgkfYZEtB1,https://api.spotify.com/v1/tracks/30lIB7UwSLy5qgkfYZEtB1,https://api.spotify.com/v1/audio-analysis/30lIB7UwSLy5qgkfYZEtB1,194438,4
1247,0.524,0.558,9,-6.754,0,0.0437,0.463,0.0,0.158,0.873,172.068,audio_features,70CenQb599HjJDdGXdRFT1,spotify:track:70CenQb599HjJDdGXdRFT1,https://api.spotify.com/v1/tracks/70CenQb599HjJDdGXdRFT1,https://api.spotify.com/v1/audio-analysis/70CenQb599HjJDdGXdRFT1,183078,4
1248,0.301,0.0089,1,-30.804,1,0.0371,0.987,0.907,0.101,0.0897,127.536,audio_features,3oRuCzqdduzZ2CBhAtv8zO,spotify:track:3oRuCzqdduzZ2CBhAtv8zO,https://api.spotify.com/v1/tracks/3oRuCzqdduzZ2CBhAtv8zO,https://api.spotify.com/v1/audio-analysis/3oRuCzqdduzZ2CBhAtv8zO,367667,4
1249,0.319,0.841,9,-4.232,0,0.147,0.0518,0.0,0.106,0.483,173.868,audio_features,4tViDtaHuSLnh7HVJTrKhs,spotify:track:4tViDtaHuSLnh7HVJTrKhs,https://api.spotify.com/v1/tracks/4tViDtaHuSLnh7HVJTrKhs,https://api.spotify.com/v1/audio-analysis/4tViDtaHuSLnh7HVJTrKhs,206960,3
1250,0.732,0.934,8,-4.618,1,0.144,0.0774,0.00745,0.306,0.898,159.998,audio_features,381g0b6QZxC13SzA2HRMIc,spotify:track:381g0b6QZxC13SzA2HRMIc,https://api.spotify.com/v1/tracks/381g0b6QZxC13SzA2HRMIc,https://api.spotify.com/v1/audio-analysis/381g0b6QZxC13SzA2HRMIc,202040,4
1251,0.6,0.698,9,-5.86,1,0.0355,0.0724,1.64e-06,0.113,0.57,140.032,audio_features,4j6GMcVcqZf1r0GDqMtYp6,spotify:track:4j6GMcVcqZf1r0GDqMtYp6,https://api.spotify.com/v1/tracks/4j6GMcVcqZf1r0GDqMtYp6,https://api.spotify.com/v1/audio-analysis/4j6GMcVcqZf1r0GDqMtYp6,210373,4
1252,0.508,0.729,11,-5.712,0,0.0443,0.0681,0.0,0.1,0.412,91.906,audio_features,2AaF78iCWISMWYog5RnSi5,spotify:track:2AaF78iCWISMWYog5RnSi5,https://api.spotify.com/v1/tracks/2AaF78iCWISMWYog5RnSi5,https://api.spotify.com/v1/audio-analysis/2AaF78iCWISMWYog5RnSi5,236880,4
1253,0.689,0.947,1,-3.926,1,0.0897,0.00209,0.0,0.228,0.393,119.993,audio_features,0oeW7qeQnBULDmDWsq4w5o,spotify:track:0oeW7qeQnBULDmDWsq4w5o,https://api.spotify.com/v1/tracks/0oeW7qeQnBULDmDWsq4w5o,https://api.spotify.com/v1/audio-analysis/0oeW7qeQnBULDmDWsq4w5o,219390,4
1254,0.479,0.845,10,-4.561,0,0.176,0.00688,7.09e-05,0.0919,0.471,170.093,audio_features,5ngbvSnoZh1Kj5GUozoXfR,spotify:track:5ngbvSnoZh1Kj5GUozoXfR,https://api.spotify.com/v1/tracks/5ngbvSnoZh1Kj5GUozoXfR,https://api.spotify.com/v1/audio-analysis/5ngbvSnoZh1Kj5GUozoXfR,173073,4
1255,0.749,0.755,0,-5.875,1,0.141,0.164,1.22e-05,0.176,0.323,102.973,audio_features,7oW5YZZVeesParmVY7gx6s,spotify:track:7oW5YZZVeesParmVY7gx6s,https://api.spotify.com/v1/tracks/7oW5YZZVeesParmVY7gx6s,https://api.spotify.com/v1/audio-analysis/7oW5YZZVeesParmVY7gx6s,164400,4
1256,0.649,0.558,4,-5.675,0,0.425,0.206,1.05e-06,0.156,0.15,75.087,audio_features,0brzJEyCEVzjAQsCgCqxqb,spotify:track:0brzJEyCEVzjAQsCgCqxqb,https://api.spotify.com/v1/tracks/0brzJEyCEVzjAQsCgCqxqb,https://api.spotify.com/v1/audio-analysis/0brzJEyCEVzjAQsCgCqxqb,177339,4
1257,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,audio_features,0KyAGiNGUytG5JLxJu4F6l,spotify:track:0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/tracks/0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/audio-analysis/0KyAGiNGUytG5JLxJu4F6l,178352,4
1258,0.584,0.726,1,-4.604,1,0.0371,0.14,0.0,0.0984,0.398,106.979,audio_features,2JVwsN6viHjR9t5pCPQ4Br,spotify:track:2JVwsN6viHjR9t5pCPQ4Br,https://api.spotify.com/v1/tracks/2JVwsN6viHjR9t5pCPQ4Br,https://api.spotify.com/v1/audio-analysis/2JVwsN6viHjR9t5pCPQ4Br,212447,4
1259,0.789,0.771,8,-5.191,0,0.0581,0.18,0.0,0.336,0.5,122.966,audio_features,75wU86jr8iIiBVfD3kU3cU,spotify:track:75wU86jr8iIiBVfD3kU3cU,https://api.spotify.com/v1/tracks/75wU86jr8iIiBVfD3kU3cU,https://api.spotify.com/v1/audio-analysis/75wU86jr8iIiBVfD3kU3cU,166533,4
1260,0.404,0.564,11,-7.013,0,0.0344,0.915,0.00252,0.134,0.371,93.631,audio_features,0Nwar8rweBUyfyuoyjjUvk,spotify:track:0Nwar8rweBUyfyuoyjjUvk,https://api.spotify.com/v1/tracks/0Nwar8rweBUyfyuoyjjUvk,https://api.spotify.com/v1/audio-analysis/0Nwar8rweBUyfyuoyjjUvk,170573,4
1261,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,audio_features,6MpCaSIOfqBqbMED4kXgNY,spotify:track:6MpCaSIOfqBqbMED4kXgNY,https://api.spotify.com/v1/tracks/6MpCaSIOfqBqbMED4kXgNY,https://api.spotify.com/v1/audio-analysis/6MpCaSIOfqBqbMED4kXgNY,136562,4
1262,0.283,0.105,2,-21.941,0,0.0328,0.991,0.899,0.106,0.157,77.799,audio_features,0jZxuq04x40gwFCCcg3J31,spotify:track:0jZxuq04x40gwFCCcg3J31,https://api.spotify.com/v1/tracks/0jZxuq04x40gwFCCcg3J31,https://api.spotify.com/v1/audio-analysis/0jZxuq04x40gwFCCcg3J31,173298,3
1263,0.653,0.928,1,-3.937,1,0.0885,0.00213,0.601,0.649,0.239,150.025,audio_features,7sn0OyaKn1XKx18JjUZkSw,spotify:track:7sn0OyaKn1XKx18JjUZkSw,https://api.spotify.com/v1/tracks/7sn0OyaKn1XKx18JjUZkSw,https://api.spotify.com/v1/audio-analysis/7sn0OyaKn1XKx18JjUZkSw,249600,4
1264,0.496,0.799,10,-5.499,0,0.14,0.268,1.92e-05,0.248,0.261,158.981,audio_features,2HZDTyDJw4bFK9VQd75m9B,spotify:track:2HZDTyDJw4bFK9VQd75m9B,https://api.spotify.com/v1/tracks/2HZDTyDJw4bFK9VQd75m9B,https://api.spotify.com/v1/audio-analysis/2HZDTyDJw4bFK9VQd75m9B,162291,5
1265,0.775,0.67,7,-7.95,1,0.251,0.265,3.01e-05,0.106,0.516,147.9,audio_features,6z7jvqBQtyNLxaKALqT67c,spotify:track:6z7jvqBQtyNLxaKALqT67c,https://api.spotify.com/v1/tracks/6z7jvqBQtyNLxaKALqT67c,https://api.spotify.com/v1/audio-analysis/6z7jvqBQtyNLxaKALqT67c,202184,4
1266,0.679,0.583,2,-10.875,0,0.14,0.352,0.0,0.198,0.513,127.568,audio_features,4mTPiriZxq8P9aDIqj4gNJ,spotify:track:4mTPiriZxq8P9aDIqj4gNJ,https://api.spotify.com/v1/tracks/4mTPiriZxq8P9aDIqj4gNJ,https://api.spotify.com/v1/audio-analysis/4mTPiriZxq8P9aDIqj4gNJ,174040,4
1267,0.846,0.725,9,-4.773,1,0.395,0.0777,0.0,0.256,0.532,151.997,audio_features,4Wh97e2OMThwy7x3resYAq,spotify:track:4Wh97e2OMThwy7x3resYAq,https://api.spotify.com/v1/tracks/4Wh97e2OMThwy7x3resYAq,https://api.spotify.com/v1/audio-analysis/4Wh97e2OMThwy7x3resYAq,151579,4
1268,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4
1269,0.823,0.731,11,-3.399,0,0.103,0.175,0.0,0.131,0.952,152.024,audio_features,04cd1MHVq1D8v1nuTZoCdv,spotify:track:04cd1MHVq1D8v1nuTZoCdv,https://api.spotify.com/v1/tracks/04cd1MHVq1D8v1nuTZoCdv,https://api.spotify.com/v1/audio-analysis/04cd1MHVq1D8v1nuTZoCdv,186316,4
1270,0.56,0.588,0,-6.698,1,0.0859,0.354,4.44e-06,0.0848,0.235,143.738,audio_features,60ScLvpnf5C294YvspdXJF,spotify:track:60ScLvpnf5C294YvspdXJF,https://api.spotify.com/v1/tracks/60ScLvpnf5C294YvspdXJF,https://api.spotify.com/v1/audio-analysis/60ScLvpnf5C294YvspdXJF,241831,4
1271,0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,audio_features,2IjyFRCRn8x1bEquOM3vxg,spotify:track:2IjyFRCRn8x1bEquOM3vxg,https://api.spotify.com/v1/tracks/2IjyFRCRn8x1bEquOM3vxg,https://api.spotify.com/v1/audio-analysis/2IjyFRCRn8x1bEquOM3vxg,210160,4
1272,0.774,0.688,2,-5.088,0,0.0459,0.178,4e-06,0.0701,0.745,107.011,audio_features,4JS7PwFSIt32LBRGl4nM0A,spotify:track:4JS7PwFSIt32LBRGl4nM0A,https://api.spotify.com/v1/tracks/4JS7PwFSIt32LBRGl4nM0A,https://api.spotify.com/v1/audio-analysis/4JS7PwFSIt32LBRGl4nM0A,221280,4
1273,0.737,0.824,4,-5.571,0,0.0467,0.0516,2.48e-06,0.108,0.909,111.973,audio_features,7Mm9znv8W1S1AaoZEgc2Jc,spotify:track:7Mm9znv8W1S1AaoZEgc2Jc,https://api.spotify.com/v1/tracks/7Mm9znv8W1S1AaoZEgc2Jc,https://api.spotify.com/v1/audio-analysis/7Mm9znv8W1S1AaoZEgc2Jc,246133,4
1274,0.727,0.681,7,-5.22,0,0.112,0.564,0.0,0.24,0.422,105.032,audio_features,3Oovjs1GW9tF5vF295AKp0,spotify:track:3Oovjs1GW9tF5vF295AKp0,https://api.spotify.com/v1/tracks/3Oovjs1GW9tF5vF295AKp0,https://api.spotify.com/v1/audio-analysis/3Oovjs1GW9tF5vF295AKp0,203000,4
1275,0.835,0.61,10,-7.525,0,0.074,0.114,0.0,0.131,0.828,125.018,audio_features,76XMB4mN1DMUz3cHwevjPO,spotify:track:76XMB4mN1DMUz3cHwevjPO,https://api.spotify.com/v1/tracks/76XMB4mN1DMUz3cHwevjPO,https://api.spotify.com/v1/audio-analysis/76XMB4mN1DMUz3cHwevjPO,206952,4
1276,0.672,0.291,8,-7.843,1,0.0897,0.0375,3.89e-06,0.0925,0.417,100.961,audio_features,5OpiyfqaQLdtwHd3SfembH,spotify:track:5OpiyfqaQLdtwHd3SfembH,https://api.spotify.com/v1/tracks/5OpiyfqaQLdtwHd3SfembH,https://api.spotify.com/v1/audio-analysis/5OpiyfqaQLdtwHd3SfembH,240426,4
1277,0.523,0.659,6,-10.135,0,0.203,0.54,0.0,0.373,0.786,171.965,audio_features,6pG17TLGmfjvnLCtbRMEZM,spotify:track:6pG17TLGmfjvnLCtbRMEZM,https://api.spotify.com/v1/tracks/6pG17TLGmfjvnLCtbRMEZM,https://api.spotify.com/v1/audio-analysis/6pG17TLGmfjvnLCtbRMEZM,259898,4
1278,0.504,0.821,8,-3.356,1,0.0598,0.275,0.0,0.0418,0.458,155.131,audio_features,1etiUDkISHELzQGMY79ryt,spotify:track:1etiUDkISHELzQGMY79ryt,https://api.spotify.com/v1/tracks/1etiUDkISHELzQGMY79ryt,https://api.spotify.com/v1/audio-analysis/1etiUDkISHELzQGMY79ryt,201799,4
1279,0.543,0.787,8,-6.52,1,0.241,0.248,0.0,0.0778,0.343,173.702,audio_features,4o05DiC0RQ9DNtGJGauwna,spotify:track:4o05DiC0RQ9DNtGJGauwna,https://api.spotify.com/v1/tracks/4o05DiC0RQ9DNtGJGauwna,https://api.spotify.com/v1/audio-analysis/4o05DiC0RQ9DNtGJGauwna,189397,4
1280,0.293,0.816,8,-5.432,1,0.0844,0.0401,2.95e-05,0.13,0.148,164.982,audio_features,4sjLcE0GQ6urc4iUXsUPe9,spotify:track:4sjLcE0GQ6urc4iUXsUPe9,https://api.spotify.com/v1/tracks/4sjLcE0GQ6urc4iUXsUPe9,https://api.spotify.com/v1/audio-analysis/4sjLcE0GQ6urc4iUXsUPe9,347667,4
1281,0.658,0.695,0,-5.499,1,0.0279,0.0703,0.0,0.13,0.571,133.949,audio_features,0ExiKxfY5rHBW06TcV1xXU,spotify:track:0ExiKxfY5rHBW06TcV1xXU,https://api.spotify.com/v1/tracks/0ExiKxfY5rHBW06TcV1xXU,https://api.spotify.com/v1/audio-analysis/0ExiKxfY5rHBW06TcV1xXU,185587,4
1282,0.727,0.58,2,-6.804,0,0.136,0.185,3.58e-06,0.125,0.325,137.048,audio_features,6kN06eEOblRAuWI0xUUS91,spotify:track:6kN06eEOblRAuWI0xUUS91,https://api.spotify.com/v1/tracks/6kN06eEOblRAuWI0xUUS91,https://api.spotify.com/v1/audio-analysis/6kN06eEOblRAuWI0xUUS91,159229,4
1283,0.729,0.731,7,-2.809,0,0.0405,0.328,0.0,0.148,0.962,112.174,audio_features,7v14trtWiPnGRPmczaabqg,spotify:track:7v14trtWiPnGRPmczaabqg,https://api.spotify.com/v1/tracks/7v14trtWiPnGRPmczaabqg,https://api.spotify.com/v1/audio-analysis/7v14trtWiPnGRPmczaabqg,202787,4
1284,0.727,0.815,3,-2.454,1,0.153,0.0258,0.0,0.231,0.677,176.075,audio_features,5Id5B3dxJZhPcV9GzgYZZe,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/tracks/5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/audio-analysis/5Id5B3dxJZhPcV9GzgYZZe,216067,4
1285,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,4G8gkOterJn0Ywt6uhqbhp,spotify:track:4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,186813,4
1286,0.611,0.642,5,-10.893,1,0.0403,0.671,0.847,0.136,0.409,81.431,audio_features,6raYdMQsafmXmiqwsI4Vzq,spotify:track:6raYdMQsafmXmiqwsI4Vzq,https://api.spotify.com/v1/tracks/6raYdMQsafmXmiqwsI4Vzq,https://api.spotify.com/v1/audio-analysis/6raYdMQsafmXmiqwsI4Vzq,170842,4
1287,0.763,0.604,1,-5.754,1,0.114,0.0838,0.0,0.261,0.18,147.893,audio_features,5bA0R8kmbTA9QO4OahbLAe,spotify:track:5bA0R8kmbTA9QO4OahbLAe,https://api.spotify.com/v1/tracks/5bA0R8kmbTA9QO4OahbLAe,https://api.spotify.com/v1/audio-analysis/5bA0R8kmbTA9QO4OahbLAe,116757,4
1288,0.338,0.526,2,-8.629,0,0.0333,0.865,1.01e-05,0.604,0.355,111.996,audio_features,4tIj9moC5Su9HPU48vBbF5,spotify:track:4tIj9moC5Su9HPU48vBbF5,https://api.spotify.com/v1/tracks/4tIj9moC5Su9HPU48vBbF5,https://api.spotify.com/v1/audio-analysis/4tIj9moC5Su9HPU48vBbF5,282720,4
1289,0.638,0.403,7,-8.732,1,0.159,0.595,0.0,0.382,0.781,91.971,audio_features,6kgHDRYhJd7dB9sPWvHy96,spotify:track:6kgHDRYhJd7dB9sPWvHy96,https://api.spotify.com/v1/tracks/6kgHDRYhJd7dB9sPWvHy96,https://api.spotify.com/v1/audio-analysis/6kgHDRYhJd7dB9sPWvHy96,171133,4
1290,0.539,0.909,8,-5.741,1,0.0342,0.00011,0.613,0.128,0.627,115.977,audio_features,16muBPcWmkHSl1uM4tE8WL,spotify:track:16muBPcWmkHSl1uM4tE8WL,https://api.spotify.com/v1/tracks/16muBPcWmkHSl1uM4tE8WL,https://api.spotify.com/v1/audio-analysis/16muBPcWmkHSl1uM4tE8WL,301707,4
1291,0.597,0.886,6,-4.065,1,0.0666,0.00218,0.0,0.0499,0.684,122.961,audio_features,4uv94t119y9ISgd7U1nWnL,spotify:track:4uv94t119y9ISgd7U1nWnL,https://api.spotify.com/v1/tracks/4uv94t119y9ISgd7U1nWnL,https://api.spotify.com/v1/audio-analysis/4uv94t119y9ISgd7U1nWnL,213373,4
1292,0.808,0.661,0,-6.237,0,0.0395,0.0358,0.0,0.138,0.804,107.992,audio_features,1m0UFnuTktOkksvjbF9z0m,spotify:track:1m0UFnuTktOkksvjbF9z0m,https://api.spotify.com/v1/tracks/1m0UFnuTktOkksvjbF9z0m,https://api.spotify.com/v1/audio-analysis/1m0UFnuTktOkksvjbF9z0m,235556,4
1293,0.643,0.523,0,-8.471,1,0.0442,0.0429,1.04e-06,0.0999,0.475,103.995,audio_features,2tg1YFdY6eE6ODhUcmsVQF,spotify:track:2tg1YFdY6eE6ODhUcmsVQF,https://api.spotify.com/v1/tracks/2tg1YFdY6eE6ODhUcmsVQF,https://api.spotify.com/v1/audio-analysis/2tg1YFdY6eE6ODhUcmsVQF,180192,4
1294,0.657,0.571,2,-12.519,1,0.14,0.106,0.00121,0.0735,0.626,167.961,audio_features,4SUwJA3eUVNHExxMPEUhQe,spotify:track:4SUwJA3eUVNHExxMPEUhQe,https://api.spotify.com/v1/tracks/4SUwJA3eUVNHExxMPEUhQe,https://api.spotify.com/v1/audio-analysis/4SUwJA3eUVNHExxMPEUhQe,207307,4
1295,0.522,0.944,2,-5.731,0,0.0936,6.11e-06,0.482,0.135,0.236,124.029,audio_features,4u39IY2QjY1utpNCCF4is0,spotify:track:4u39IY2QjY1utpNCCF4is0,https://api.spotify.com/v1/tracks/4u39IY2QjY1utpNCCF4is0,https://api.spotify.com/v1/audio-analysis/4u39IY2QjY1utpNCCF4is0,261573,4
1296,0.719,0.85,2,-3.229,1,0.0317,0.012,0.000239,0.114,0.367,150.059,audio_features,4xjVP2Vogo0C72o6Nevq0W,spotify:track:4xjVP2Vogo0C72o6Nevq0W,https://api.spotify.com/v1/tracks/4xjVP2Vogo0C72o6Nevq0W,https://api.spotify.com/v1/audio-analysis/4xjVP2Vogo0C72o6Nevq0W,188786,4
1297,0.632,0.594,3,-7.701,0,0.0769,0.0368,1.53e-06,0.14,0.396,103.0,audio_features,0y4wYAGijzehQGFiGlSFMP,spotify:track:0y4wYAGijzehQGFiGlSFMP,https://api.spotify.com/v1/tracks/0y4wYAGijzehQGFiGlSFMP,https://api.spotify.com/v1/audio-analysis/0y4wYAGijzehQGFiGlSFMP,230925,4
