id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6WofLoHMrztHl9U51VBu4L,0.863,0.582,9,-13.223,1,0.319,0.107,0.0,0.217,0.933,143.967,122501,4
3OjNkFFZavF89xvRqWCXmU,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,213307,4
1PoJXULCvl03b1fiZmMxmd,0.816,0.781,1,-4.237,0,0.0425,0.692,0.00935,0.0835,0.937,99.95,185899,4
6LP5qQvZAvR6PNZqysxmhS,0.549,0.543,6,-7.485,0,0.0351,0.0013,0.00945,0.105,0.0791,157.977,241984,4
6Vmb8Ru0BvjWGozOVGApRd,0.537,0.784,3,-4.869,1,0.034,0.0979,0.0,0.224,0.468,137.995,191018,4
27r2uANqwK7XbsiAZnzf9e,0.52,0.119,0,-12.148,1,0.0407,0.922,0.0,0.0883,0.355,69.217,202496,4
2weuLbzYrptvPuAWykOI0V,0.502,0.32,1,-7.95,1,0.0342,0.775,0.0,0.113,0.337,129.356,209380,4
5ltxzqmt4Ep0ssR3hIf9dp,0.539,0.841,2,-3.595,1,0.0469,0.144,2.56e-05,0.159,0.507,88.976,190027,4
4k80K0b6KZ2QjAYkXON7q6,0.597,0.919,7,-2.954,1,0.044,0.000145,0.0,0.282,0.73,113.987,255587,4
4bkS139R86PjVhqJ0sKdpC,0.497,0.92,0,-5.36,1,0.06,0.00131,4.56e-06,0.255,0.736,129.937,224120,4
7pwAOy7WJBeSBPbH9lXvI8,0.646,0.553,5,-6.993,1,0.0439,0.0277,0.0,0.13,0.334,109.943,205280,4
0DiWol3AO6WpXZgp0goxAV,0.611,0.697,2,-8.618,1,0.133,0.0193,0.0,0.332,0.476,122.752,320357,4
0Jn8HMGekF6QhOOJzWD9d8,0.695,0.588,11,-7.291,1,0.109,0.63,0.0,0.0899,0.619,129.915,244840,4
74fQgHleHZ4V7Gm1XYcGkj,0.874,0.405,4,-5.783,1,0.0677,0.276,0.000876,0.142,0.777,119.992,195910,4
6uU0Hu8oVk9gBihokcrDMH,0.381,0.506,4,-15.094,1,0.0468,0.00611,0.846,0.535,0.4,103.806,354613,4
0YHqyIiqJ6QoKKLMDkbcbL,0.502,0.5,9,-9.974,0,0.0246,0.918,0.806,0.18,0.283,103.538,141360,4
2AKwcNHeGAqCpD6etK425X,0.714,0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.842,77.104,208640,4
2ibdYmH7GRHNnUcBa6kbnG,0.425,0.889,11,-4.53,0,0.0419,0.000116,1.49e-05,0.0812,0.583,131.949,214578,4
7ujW5DGryDJwFQpYqrtulh,0.699,0.741,4,-5.729,1,0.0573,0.0491,0.0,0.114,0.932,120.065,150893,4
2TLDilmv1UmRTfyb7f2Hrx,0.565,0.825,10,-4.245,1,0.0417,0.00303,0.0,0.0779,0.609,160.003,218733,4
52pWggDlN5mVeX111i06PP,0.576,0.94,8,-4.541,1,0.0445,0.00678,0.00066,0.308,0.667,128.017,260347,4
2NyWdxhlqyrt91PE6Yzf9u,0.364,0.46,0,-8.298,1,0.0425,0.038,0.00131,0.535,0.068,93.129,260609,4
1CLUtToY6V0jn79UPtf5VA,0.557,0.772,6,-4.989,0,0.0325,0.000222,0.0192,0.196,0.567,77.533,289013,4
6ju6HrqdBszcAmSqbxNPQ3,0.525,0.618,9,-7.469,1,0.0353,0.258,0.0,0.0733,0.426,140.207,199427,4
4JSDMODQLLa35g8PsOM26o,0.53,0.371,7,-6.617,0,0.0276,0.765,0.0,0.14,0.389,76.031,214475,1
5SVARIypUactzhS79rk6x8,0.572,0.718,2,-6.372,1,0.0336,0.114,0.000106,0.402,0.284,123.995,223907,4
2uhEKg8kIzpdvz4gyy6x8W,0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,249173,4
7BbtvJqWnQRt8gSrWbUVym,0.467,0.346,1,-7.029,1,0.0271,0.707,0.0,0.102,0.243,69.006,227187,4
2CTN6UuO2dNEVZXR0DJVk2,0.654,0.528,6,-6.224,0,0.0412,0.0599,7.14e-05,0.0975,0.376,82.014,180760,4
7IZ7S595rr4Q3E1Zga1Jev,0.607,0.74,4,-4.793,0,0.172,0.0829,0.0,0.105,0.219,108.05,189401,4
4lJ6YVXQ0jUk5ILu0PSrA4,0.601,0.574,2,-8.166,1,0.03,0.579,1.14e-05,0.216,0.8,147.964,214080,4
6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4
6XOdosD9300UayFoY52NJE,0.116,0.824,5,-20.194,1,0.0697,0.00739,0.937,0.786,0.0358,71.95,152811,5
1Ouddr47W1oaAhj2ER32kq,0.148,0.305,10,-27.879,1,0.113,0.958,0.995,0.257,0.107,101.614,41909,4
4d3f4E5B2i4pGqElKXaHYv,0.498,0.652,6,-5.152,1,0.0662,0.69,0.0,0.128,0.809,159.003,373013,3
5Jdob8VuV2VzvOx1IUn5jm,0.902,0.475,5,-9.267,1,0.388,0.128,0.0,0.109,0.584,129.978,222614,4
1Q3HtTFGxjmEljAw7Y0CaR,0.808,0.768,8,-4.899,1,0.099,0.523,1.98e-05,0.101,0.328,141.006,206040,4
1vpDzKbn44PaEEhhKTbMb6,0.727,0.914,5,-3.027,0,0.0784,0.228,0.0,0.187,0.638,96.046,208160,4
4vCAzANUWDE24URV6wQ4ra,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128,4
7DKSHIR389td3F1MrTOerW,0.736,0.71,5,-7.138,0,0.0429,0.0906,6.1e-05,0.216,0.334,105.005,234547,4
3xrrDYEB0Tb3mBJ38Ghq6L,0.306,0.915,2,-3.017,1,0.0627,0.000118,4.93e-06,0.147,0.258,162.125,191507,4
2ue0yHbKwnsj8HXLLgMzVi,0.584,0.915,0,-7.339,1,0.0579,0.173,0.822,0.842,0.359,99.983,172320,4
1Ryw2NPudgM1SRGZx91RbL,0.583,0.875,11,-6.01,0,0.0502,0.0608,0.0,0.341,0.726,86.992,176163,4
3sA7HKGzcKTVscdiTCrWpX,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,129105,4
4RC5YmcpCbRsX3AtRzoQeh,0.545,0.556,2,-6.753,1,0.062,0.308,0.0,0.131,0.55,149.913,182200,4
06k5ZWQoJ44zNYlb49zBjc,0.565,0.849,4,-5.313,0,0.0926,0.000243,0.00289,0.0631,0.758,123.768,216280,4
1N62wozuHCvczCkY4QidpP,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,236267,4
4KVGeUYe9KnzrJoSgbr0MN,0.867,0.623,1,-5.782,1,0.14,0.0336,0.0,0.0675,0.941,115.934,176215,4
3A1BaBGT3HgzuDrV9pgX9v,0.809,0.845,10,-5.843,0,0.352,0.224,0.0,0.638,0.67,90.015,176990,4
1iGOI54dl6Ps1kYlSpPZzg,0.849,0.604,2,-8.464,0,0.0338,0.44,0.0915,0.78,0.714,119.945,88453,4
3YbtjYddK11NTDdUpC4nGp,0.68,0.878,8,-3.923,0,0.0554,0.0744,0.0,0.137,0.769,169.987,225395,4
2QCzfOVQE1S014f5aWWCt6,0.668,0.942,6,-3.169,0,0.0638,0.0411,1.93e-05,0.113,0.11,98.088,176327,4
7kieCiVmj4StWHclc04u3M,0.552,0.734,6,-3.843,1,0.05,0.247,0.0,0.358,0.829,161.965,191600,4
1oW4SXzoVd9Ebs8UjlXCvq,0.251,0.584,5,-6.273,1,0.031,0.0677,0.00572,0.131,0.221,140.265,272253,4
0fxtkTrjWfcBjxjzLYBcG3,0.382,0.743,4,-4.034,1,0.0839,0.0976,0.0,0.103,0.177,82.379,242320,4
7uUahoeqGNRMbpdeiLj1rS,0.495,0.426,8,-9.434,1,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,237773,4
6Equas60YNlRXVeppeOyRv,0.659,0.594,7,-6.89,0,0.114,0.0737,1.29e-05,0.372,0.47,172.048,159070,4
7EFmA3zysrOPJNRqhYCOVd,0.815,0.684,4,-2.535,0,0.24,0.0103,0.0,0.0994,0.519,170.091,195057,4
1zQEwVuYnVRcpMdlKlnLs8,0.606,0.88,11,-4.825,0,0.188,0.106,0.0,0.107,0.831,127.838,203082,4
4irYeuAi87yyGHcI4h9s0x,0.849,0.648,7,-6.188,1,0.0832,0.0725,0.00592,0.0984,0.196,106.075,111020,4
4BH9zDv1Ys6kw0j3lU1hTx,0.968,0.352,9,-7.122,1,0.121,0.0365,0.000103,0.0677,0.599,111.968,175573,4
7KW3XQV5Or5CF57MYVj5h4,0.699,0.633,6,-6.547,1,0.0362,0.0453,0.0,0.101,0.458,123.449,184533,4
0JmiBCpWc1IAc0et7Xm7FL,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897,252733,4
11L064movtyopGdLiX4sVg,0.686,0.215,9,-13.54,0,0.0387,0.85,0.000123,0.106,0.273,91.998,206027,4
30YhyUmaegqSxsBICCeVzY,0.736,0.578,7,-7.387,1,0.129,0.0906,1.58e-06,0.319,0.133,172.96,225381,4
3Nkqp3NSGWMXVVO08zGpN7,0.769,0.759,6,-4.393,0,0.051,0.0545,0.000628,0.101,0.68,105.993,202347,4
47zaDP1ycAe75JHLNDgaUe,0.552,0.745,9,-5.738,1,0.0261,0.0022,2.11e-05,0.141,0.408,84.991,234720,4
1Hle8Xb0v0CE4xJR8Ezr89,0.543,0.771,0,-5.91,1,0.029,0.0318,6.56e-06,0.779,0.68,79.965,179360,4
6RQ1fA92rn0HmMBpOsdxBp,0.531,0.624,0,-7.435,1,0.0284,0.019,0.0,0.201,0.395,172.015,179027,4
2NjeQLvFsfeKdZoA7dbfL1,0.707,0.617,6,-8.446,0,0.21,0.0222,0.0,0.345,0.534,160.003,186627,4
0Mk48GaMgw0qz0auSymuHd,0.684,0.882,5,-4.546,1,0.0312,0.169,1.95e-06,0.226,0.787,95.986,234080,4
6nat4Z7iRKWVk1qngQqI0Q,0.361,0.311,2,-11.748,0,0.0369,0.872,0.0,0.0987,0.323,89.362,212773,4
1ung2kajpw24AaHjBtPY3j,0.899,0.448,1,-8.789,1,0.0738,0.000692,2.36e-05,0.365,0.302,145.975,204787,4
2l2UdSCApnIUcRMlQmq03d,0.949,0.795,7,-4.526,1,0.222,0.424,0.0,0.127,0.792,129.993,208442,4
113O9yo2Ayl4OsKfBdzbVh,0.735,0.715,6,-3.777,0,0.113,0.802,0.00196,0.196,0.598,83.028,173889,4
1HNkqx9Ahdgi1Ixy2xkKkL,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
2Ol7kKQl9x3yCD1vA3B4xh,0.642,0.52,6,-10.925,1,0.0822,0.443,0.00714,0.153,0.32,159.883,243236,4
1ibeKVCiXORhvUpMmtsQWq,0.457,0.83,5,-5.262,1,0.0321,0.00682,0.00337,0.166,0.602,99.93,182040,4
5r8mGKhCDIVWb3AG4hm0l0,0.647,0.676,8,-6.025,1,0.0862,0.0909,0.0227,0.0947,0.41,164.51,193767,3
7dFERLugNJZUgtX1V3KA4b,0.56,0.956,0,-4.366,1,0.0776,0.00406,1.55e-06,0.358,0.821,143.993,226107,4
6eBrlbv2HMYcldwjoMWIrC,0.92,0.731,4,-4.996,0,0.274,0.181,0.0,0.121,0.476,132.086,206267,4
1yILpfbu3ZHCgA04NOCXwK,0.431,0.205,11,-14.08,0,0.379,0.892,2.81e-05,0.391,0.326,207.573,133474,3
08fJC2HfOtk69eGJWBc9gC,0.538,0.0351,9,-22.142,1,0.0811,0.995,0.908,0.103,0.152,137.169,248006,4
4tAroWdVxOsx5teIaZqEHm,0.33,0.162,7,-11.647,1,0.0335,0.987,0.93,0.21,0.125,130.475,120424,3
3wPK4mTmc3N5IU0SrrVlH4,0.367,0.331,6,-12.216,0,0.124,0.927,0.861,0.375,0.0339,89.126,145618,4
3fagdhMgH7nMWLxHEf9iw2,0.582,0.719,7,-7.382,1,0.0422,0.595,8.4e-06,0.137,0.516,105.89,252947,4
3X3FzrA32EbYvu3n3526w4,0.531,0.936,2,-3.975,0,0.0786,0.00284,0.000173,0.665,0.556,120.057,185279,4
3uYOVV9hpYLk6scE9xvAqt,0.723,0.648,11,-6.522,0,0.0426,0.0551,3.61e-05,0.298,0.369,151.035,220067,4
5NhuU6acKHoJ77QbbCkQEy,0.902,0.635,0,-5.565,1,0.215,0.164,0.0,0.0844,0.199,120.07,128000,4
2doDkXAkAs4QsmSzTtPj0N,0.615,0.752,10,-4.886,1,0.105,0.146,0.00384,0.203,0.824,166.192,204027,4
49COPp81lGS9Hl9OwKlsKl,0.652,0.898,7,-4.481,0,0.0361,0.29,0.0,0.073,0.472,114.043,193377,4
30lIB7UwSLy5qgkfYZEtB1,0.823,0.381,1,-7.372,1,0.0889,0.000497,0.000542,0.14,0.46,107.996,194438,4
70CenQb599HjJDdGXdRFT1,0.524,0.558,9,-6.754,0,0.0437,0.463,0.0,0.158,0.873,172.068,183078,4
3oRuCzqdduzZ2CBhAtv8zO,0.301,0.0089,1,-30.804,1,0.0371,0.987,0.907,0.101,0.0897,127.536,367667,4
4tViDtaHuSLnh7HVJTrKhs,0.319,0.841,9,-4.232,0,0.147,0.0518,0.0,0.106,0.483,173.868,206960,3
381g0b6QZxC13SzA2HRMIc,0.732,0.934,8,-4.618,1,0.144,0.0774,0.00745,0.306,0.898,159.998,202040,4
4j6GMcVcqZf1r0GDqMtYp6,0.6,0.698,9,-5.86,1,0.0355,0.0724,1.64e-06,0.113,0.57,140.032,210373,4
2AaF78iCWISMWYog5RnSi5,0.508,0.729,11,-5.712,0,0.0443,0.0681,0.0,0.1,0.412,91.906,236880,4
0oeW7qeQnBULDmDWsq4w5o,0.689,0.947,1,-3.926,1,0.0897,0.00209,0.0,0.228,0.393,119.993,219390,4
5ngbvSnoZh1Kj5GUozoXfR,0.479,0.845,10,-4.561,0,0.176,0.00688,7.09e-05,0.0919,0.471,170.093,173073,4
7oW5YZZVeesParmVY7gx6s,0.749,0.755,0,-5.875,1,0.141,0.164,1.22e-05,0.176,0.323,102.973,164400,4
0brzJEyCEVzjAQsCgCqxqb,0.649,0.558,4,-5.675,0,0.425,0.206,1.05e-06,0.156,0.15,75.087,177339,4
0KyAGiNGUytG5JLxJu4F6l,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,178352,4
2JVwsN6viHjR9t5pCPQ4Br,0.584,0.726,1,-4.604,1,0.0371,0.14,0.0,0.0984,0.398,106.979,212447,4
75wU86jr8iIiBVfD3kU3cU,0.789,0.771,8,-5.191,0,0.0581,0.18,0.0,0.336,0.5,122.966,166533,4
0Nwar8rweBUyfyuoyjjUvk,0.404,0.564,11,-7.013,0,0.0344,0.915,0.00252,0.134,0.371,93.631,170573,4
6MpCaSIOfqBqbMED4kXgNY,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,136562,4
0jZxuq04x40gwFCCcg3J31,0.283,0.105,2,-21.941,0,0.0328,0.991,0.899,0.106,0.157,77.799,173298,3
7sn0OyaKn1XKx18JjUZkSw,0.653,0.928,1,-3.937,1,0.0885,0.00213,0.601,0.649,0.239,150.025,249600,4
2HZDTyDJw4bFK9VQd75m9B,0.496,0.799,10,-5.499,0,0.14,0.268,1.92e-05,0.248,0.261,158.981,162291,5
6z7jvqBQtyNLxaKALqT67c,0.775,0.67,7,-7.95,1,0.251,0.265,3.01e-05,0.106,0.516,147.9,202184,4
4mTPiriZxq8P9aDIqj4gNJ,0.679,0.583,2,-10.875,0,0.14,0.352,0.0,0.198,0.513,127.568,174040,4
4Wh97e2OMThwy7x3resYAq,0.846,0.725,9,-4.773,1,0.395,0.0777,0.0,0.256,0.532,151.997,151579,4
7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4
04cd1MHVq1D8v1nuTZoCdv,0.823,0.731,11,-3.399,0,0.103,0.175,0.0,0.131,0.952,152.024,186316,4
60ScLvpnf5C294YvspdXJF,0.56,0.588,0,-6.698,1,0.0859,0.354,4.44e-06,0.0848,0.235,143.738,241831,4
2IjyFRCRn8x1bEquOM3vxg,0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,210160,4
4JS7PwFSIt32LBRGl4nM0A,0.774,0.688,2,-5.088,0,0.0459,0.178,4e-06,0.0701,0.745,107.011,221280,4
7Mm9znv8W1S1AaoZEgc2Jc,0.737,0.824,4,-5.571,0,0.0467,0.0516,2.48e-06,0.108,0.909,111.973,246133,4
3Oovjs1GW9tF5vF295AKp0,0.727,0.681,7,-5.22,0,0.112,0.564,0.0,0.24,0.422,105.032,203000,4
76XMB4mN1DMUz3cHwevjPO,0.835,0.61,10,-7.525,0,0.074,0.114,0.0,0.131,0.828,125.018,206952,4
5OpiyfqaQLdtwHd3SfembH,0.672,0.291,8,-7.843,1,0.0897,0.0375,3.89e-06,0.0925,0.417,100.961,240426,4
6pG17TLGmfjvnLCtbRMEZM,0.523,0.659,6,-10.135,0,0.203,0.54,0.0,0.373,0.786,171.965,259898,4
1etiUDkISHELzQGMY79ryt,0.504,0.821,8,-3.356,1,0.0598,0.275,0.0,0.0418,0.458,155.131,201799,4
4o05DiC0RQ9DNtGJGauwna,0.543,0.787,8,-6.52,1,0.241,0.248,0.0,0.0778,0.343,173.702,189397,4
4sjLcE0GQ6urc4iUXsUPe9,0.293,0.816,8,-5.432,1,0.0844,0.0401,2.95e-05,0.13,0.148,164.982,347667,4
0ExiKxfY5rHBW06TcV1xXU,0.658,0.695,0,-5.499,1,0.0279,0.0703,0.0,0.13,0.571,133.949,185587,4
6kN06eEOblRAuWI0xUUS91,0.727,0.58,2,-6.804,0,0.136,0.185,3.58e-06,0.125,0.325,137.048,159229,4
7v14trtWiPnGRPmczaabqg,0.729,0.731,7,-2.809,0,0.0405,0.328,0.0,0.148,0.962,112.174,202787,4
5Id5B3dxJZhPcV9GzgYZZe,0.727,0.815,3,-2.454,1,0.153,0.0258,0.0,0.231,0.677,176.075,216067,4
4G8gkOterJn0Ywt6uhqbhp,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
6raYdMQsafmXmiqwsI4Vzq,0.611,0.642,5,-10.893,1,0.0403,0.671,0.847,0.136,0.409,81.431,170842,4
5bA0R8kmbTA9QO4OahbLAe,0.763,0.604,1,-5.754,1,0.114,0.0838,0.0,0.261,0.18,147.893,116757,4
4tIj9moC5Su9HPU48vBbF5,0.338,0.526,2,-8.629,0,0.0333,0.865,1.01e-05,0.604,0.355,111.996,282720,4
6kgHDRYhJd7dB9sPWvHy96,0.638,0.403,7,-8.732,1,0.159,0.595,0.0,0.382,0.781,91.971,171133,4
16muBPcWmkHSl1uM4tE8WL,0.539,0.909,8,-5.741,1,0.0342,0.00011,0.613,0.128,0.627,115.977,301707,4
4uv94t119y9ISgd7U1nWnL,0.597,0.886,6,-4.065,1,0.0666,0.00218,0.0,0.0499,0.684,122.961,213373,4
1m0UFnuTktOkksvjbF9z0m,0.808,0.661,0,-6.237,0,0.0395,0.0358,0.0,0.138,0.804,107.992,235556,4
2tg1YFdY6eE6ODhUcmsVQF,0.643,0.523,0,-8.471,1,0.0442,0.0429,1.04e-06,0.0999,0.475,103.995,180192,4
4SUwJA3eUVNHExxMPEUhQe,0.657,0.571,2,-12.519,1,0.14,0.106,0.00121,0.0735,0.626,167.961,207307,4
4u39IY2QjY1utpNCCF4is0,0.522,0.944,2,-5.731,0,0.0936,6.11e-06,0.482,0.135,0.236,124.029,261573,4
4xjVP2Vogo0C72o6Nevq0W,0.719,0.85,2,-3.229,1,0.0317,0.012,0.000239,0.114,0.367,150.059,188786,4
0y4wYAGijzehQGFiGlSFMP,0.632,0.594,3,-7.701,0,0.0769,0.0368,1.53e-06,0.14,0.396,103.0,230925,4
1V5EGX93Ezv1mxow0b4pwC,0.546,0.774,0,-5.112,1,0.0385,0.0158,0.0,0.0966,0.248,131.0,190281,4
072PI4U52gO1NasX4Lpv7Z,0.671,0.586,4,-6.477,0,0.0786,0.133,0.0,0.383,0.478,125.806,192327,4
0FaVlC0DFDViT0svJC6lpK,0.534,0.166,4,-9.684,1,0.0384,0.866,0.000393,0.0919,0.343,173.845,191849,4
672L8kwlwJu5w8D6MWyvDC,0.574,0.493,1,-13.666,1,0.0341,0.209,3.02e-05,0.0568,0.704,124.531,262707,4
3yHTTHbT058Ow0favhZO38,0.526,0.85,10,-4.47,0,0.0313,0.023,0.0,0.0948,0.338,141.973,184173,4
1IbaGRC0Yrovu3MP1ipf1u,0.591,0.571,6,-5.573,0,0.0248,0.0158,0.0,0.13,0.26,75.04,284293,4
4GSjFSK1SM78wPTVbsSB0S,0.31,0.825,1,-4.53,1,0.0563,0.00356,0.0,0.641,0.475,89.885,251107,4
6ZfPmIbwzz6fopTNwAJTPs,0.376,0.967,3,-3.277,0,0.166,0.000248,2.64e-06,0.0575,0.226,91.582,200907,4
7uEzEAcV7WL9osYSXWXeF5,0.47,0.845,6,-5.642,1,0.0286,2.77e-05,0.329,0.0678,0.371,160.018,325787,4
0ezeXzG4Qi5GJGu9E3W4VY,0.47,0.71,11,-7.273,1,0.0532,0.341,1.29e-06,0.34,0.46,148.079,228347,4
0zvN9oq95bIEQjvfcdeZlX,0.275,0.782,10,-4.689,1,0.0467,0.0521,2.25e-06,0.331,0.154,131.744,263720,4
33ihZWqvTNPd6MfNDGZTUX,0.631,0.811,5,-3.749,0,0.027,0.0596,0.00887,0.295,0.881,90.248,239093,4
4cRBqWBjuccCowYVHFlXK6,0.694,0.314,0,-7.82,1,0.117,0.612,2.04e-06,0.117,0.338,119.906,333947,4
2PtBhfoPZ6VYtXkrE5FrCH,0.682,0.676,2,-5.46,1,0.0291,0.0226,0.0164,0.101,0.604,111.008,186440,4
2D3z17LBMJ2HEHeBFFjTLi,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4
7LLXLd0pisbEAdIVK502VM,0.747,0.898,1,-3.683,1,0.0709,0.0613,1.66e-06,0.0886,0.689,91.97,208947,4
4KqPuyZdcjXuRqXSARnt6r,0.741,0.747,9,-5.459,0,0.0956,0.263,5.15e-06,0.266,0.831,134.039,219107,4
6OaXwDwQ5pQkBRkaOprxPK,0.94,0.475,1,-11.286,1,0.337,0.0561,1.81e-05,0.108,0.561,142.009,138607,4
1BjQ4UMtFEevraJaLt0Ode,0.631,0.805,11,-5.37,0,0.127,0.132,0.0,0.167,0.633,160.079,179693,4
5ynxx6zC4dgzsMHLYQ04Dc,0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,207213,4
3LK6wDkhbTyg8GhJidU9oC,0.396,0.51,6,-6.274,1,0.0327,0.355,0.0,0.113,0.299,113.994,180467,4
5sIx4BlfYGuZeSLF40N9GH,0.685,0.508,0,-6.4,1,0.0987,0.193,0.0,0.139,0.315,99.063,217287,4
77mh9ekRRedxpn25cf4p6q,0.776,0.374,10,-7.323,1,0.0478,0.00507,2.43e-06,0.11,0.388,93.999,211915,4
19yscu9T9f4LDE1L0f9pSb,0.772,0.691,9,-8.36,1,0.197,0.00687,2.33e-06,0.121,0.345,156.111,126265,4
20bD4lkiXkxl5VVg0Y7Tjz,0.389,0.719,1,-4.264,1,0.0431,0.00875,0.0,0.0886,0.316,150.01,251107,4
3pZVH0mPC6fxtmjOT0i9t5,0.275,0.263,7,-7.857,1,0.0371,0.611,0.0,0.0802,0.102,124.701,361387,4
2MlI59j4HulbMIe4QReoi2,0.555,0.71,4,-6.286,0,0.0403,0.000209,0.0,0.412,0.188,129.979,198987,4
7Fv8Qp3tTSbSS2VjryUF7L,0.575,0.833,8,-6.239,0,0.0555,0.0611,0.0,0.105,0.574,86.017,231987,4
65fpYBrI8o2cfrwf2US4gq,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046,217440,4
2WF9sJZSfAhJAiogtMZANC,0.928,0.521,2,-6.349,1,0.47,0.116,0.0,0.126,0.494,139.934,178933,4
0B6M1Nu9qeYvN8qyRLJdyn,0.591,0.622,8,-5.597,1,0.22,0.477,0.0,0.158,0.294,109.561,190345,5
7gQWTvDx7VJRzeRbnlyIm4,0.727,0.808,11,-3.66,1,0.106,0.163,0.0,0.187,0.761,115.02,176632,4
73mAwaps8jXMZJ0Ywpuq7t,0.747,0.678,9,-6.481,0,0.047,0.135,2.79e-06,0.105,0.487,124.945,204750,4
2pAUx2a1F5JCaVgytQm8fI,0.489,0.833,9,-5.348,1,0.054,0.0036,1.33e-06,0.111,0.307,135.431,236693,4
0L8X7lc6mbQ9fty4V9z3mE,0.92,0.507,6,-5.914,1,0.126,0.454,0.0,0.0811,0.836,139.995,180679,4
1ARJhjuI6TNYZCxYygFQ4F,0.832,0.87,8,-4.2,0,0.167,0.267,0.0,0.412,0.566,138.003,240747,4
6uq8S5lQwzRC4FIVUWhoeV,0.674,0.617,5,-6.834,1,0.381,0.201,0.0,0.265,0.593,140.073,240247,4
5OqDJGoh8DpiN0Y1CgNVgr,0.884,0.59,8,-4.886,1,0.377,0.0195,0.0,0.108,0.346,74.947,185137,4
0tV8pOpiNsKqUys0ilUcXz,0.398,0.316,1,-7.031,1,0.0368,0.805,0.0,0.295,0.174,118.582,253342,4
4HIv1dRF270YMyfvuxnF0d,0.772,0.737,5,-7.211,1,0.0931,0.155,0.407,0.159,0.229,117.027,223381,4
6pZHZndlo57dPCYnvlYFOE,0.6,0.528,0,-6.554,1,0.0308,0.263,0.0,0.588,0.142,108.025,284853,4
4nxgA1nvXvTkmsBY0vJV57,0.611,0.886,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,216267,4
28QEJ42cRjtEr5x9Pa2KxU,0.438,0.808,11,-4.564,0,0.378,0.000103,0.000168,0.122,0.182,70.284,176347,4
2qxaR31Te4xDR2yO6LqM8z,0.612,0.706,8,-5.036,1,0.0602,0.313,0.0,0.053,0.724,157.964,198240,4
54inhxqvwEzNHd8KdjXKBm,0.741,0.746,7,-4.34,0,0.0346,0.152,0.0,0.135,0.538,143.955,266683,4
5r00wpsojd4mBYaQFDvni7,0.602,0.79,8,-4.46,1,0.0355,0.026,7.43e-05,0.162,0.274,108.008,259080,4
11Rm75lU5EmETsTR22C0gT,0.127,0.941,1,-16.083,0,0.0509,0.813,0.988,0.178,1e-05,82.144,96872,3
28B02YJaBMp2byqoM9H92n,0.738,0.514,7,-11.831,1,0.0767,0.188,0.0,0.3,0.201,143.932,218333,4
3V8YWPYk01B0ZFIjAt05za,0.305,0.00793,5,-28.431,1,0.0501,0.963,0.629,0.101,0.0698,82.472,138493,3
2SbanBn3Tk4wheAsetH7FJ,0.382,0.00404,8,-25.744,0,0.0425,0.989,0.968,0.108,0.0648,68.458,55680,4
38HcgcQC4suvti0Sa0e5yc,0.543,0.567,2,-5.241,0,0.129,0.468,0.0,0.171,0.351,143.744,222828,4
0SwB9nk7EfDUnIGbz7Go9G,0.67,0.567,2,-9.732,1,0.0357,0.328,0.015,0.0873,0.434,139.995,203701,4
7fPuWrlpwDcHm5aHCH5D9t,0.784,0.721,8,-5.457,1,0.0506,0.0149,0.00424,0.285,0.895,121.966,176219,4
4hLQfgtzEyxme6w5GiwAEy,0.367,0.752,6,-8.134,0,0.0317,0.0133,0.00979,0.0658,0.401,205.47,336907,4
0Tm5ER6IrGfmW0yZ5lkQli,0.668,0.703,10,-8.192,0,0.199,0.281,0.0029,0.159,0.588,176.889,281440,3
